Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NO2;NOx;O3;
02-02-2022 13:30:00;5.87;7.25;80.93;Data er manuelt kontrolleret
02-02-2022 13:00:00;8.91;11.4;65.48;Data er manuelt kontrolleret
02-02-2022 12:30:00;6.6;9.14;56.82;Data er manuelt kontrolleret
02-02-2022 12:00:00;7.73;10.79;55.7;Data er manuelt kontrolleret
02-02-2022 11:30:00;8.07;10.98;55.82;Data er manuelt kontrolleret
02-02-2022 11:00:00;10.71;14.25;52.47;Data er manuelt kontrolleret
02-02-2022 10:30:00;13.87;17.46;49.09;Data er manuelt kontrolleret
02-02-2022 10:00:00;13.35;17;50.05;Data er manuelt kontrolleret
02-02-2022 09:30:00;11.8;14.38;50.87;Data er manuelt kontrolleret
02-02-2022 09:00:00;10.29;11.65;52.19;Data er manuelt kontrolleret
02-02-2022 08:30:00;12.64;14.27;49.41;Data er manuelt kontrolleret
02-02-2022 08:00:00;14.57;16.96;45.36;Data er manuelt kontrolleret
02-02-2022 07:30:00;10.4;11.61;48.36;Data er manuelt kontrolleret
02-02-2022 07:00:00;6.01;6.98;55.44;Data er manuelt kontrolleret
02-02-2022 06:30:00;5.41;5.91;59.93;Data er manuelt kontrolleret
02-02-2022 06:00:00;3.54;3.37;65.76;Data er manuelt kontrolleret
02-02-2022 05:30:00;4.53;4.42;67.18;Data er manuelt kontrolleret
02-02-2022 04:30:00;4.28;4.69;66.1;Data er manuelt kontrolleret
02-02-2022 04:00:00;3.65;4.09;67.26;Data er manuelt kontrolleret
02-02-2022 03:30:00;2.73;3.12;79.19;Data er manuelt kontrolleret
02-02-2022 03:00:00;1.2;1.51;85.8;Data er manuelt kontrolleret
02-02-2022 02:30:00;1.47;1.74;86.21;Data er manuelt kontrolleret
02-02-2022 02:00:00;1.3;1.26;;Data er manuelt kontrolleret
02-02-2022 01:30:00;1.03;1.15;85.3;Data er manuelt kontrolleret
02-02-2022 01:00:00;7.71;9.07;79.73;Data er manuelt kontrolleret
02-02-2022 00:30:00;10.98;13.69;76.1;Data er manuelt kontrolleret
02-02-2022 00:00:00;1.99;2.37;81.9;Data er manuelt kontrolleret
01-02-2022 23:30:00;1.42;1.47;80.25;Data er manuelt kontrolleret
01-02-2022 23:00:00;1.36;1.61;79.53;Data er manuelt kontrolleret
01-02-2022 22:30:00;1.95;1.78;77.83;Data er manuelt kontrolleret
01-02-2022 22:00:00;3.02;3.25;72.44;Data er manuelt kontrolleret
01-02-2022 21:30:00;4.9;4.86;67.83;Data er manuelt kontrolleret
01-02-2022 21:00:00;5.93;6.25;66.8;Data er manuelt kontrolleret
01-02-2022 20:30:00;5.32;5.37;67.85;Data er manuelt kontrolleret
01-02-2022 20:00:00;5.53;5.62;67.24;Data er manuelt kontrolleret
01-02-2022 19:30:00;4.93;5.2;69.79;Data er manuelt kontrolleret
01-02-2022 19:00:00;5.62;6.06;71.27;Data er manuelt kontrolleret
01-02-2022 18:30:00;4.8;5.34;72.8;Data er manuelt kontrolleret
01-02-2022 18:00:00;7.21;8.17;72.2;Data er manuelt kontrolleret
01-02-2022 17:30:00;7.54;8.64;69.51;Data er manuelt kontrolleret
01-02-2022 17:00:00;7.02;8.03;70.73;Data er manuelt kontrolleret
01-02-2022 16:30:00;5.05;5.99;78.11;Data er manuelt kontrolleret
01-02-2022 16:00:00;3.52;4.13;80.95;Data er manuelt kontrolleret
01-02-2022 15:30:00;4.02;4.72;81.01;Data er manuelt kontrolleret
01-02-2022 15:00:00;3.58;4.51;83.64;Data er manuelt kontrolleret
01-02-2022 14:30:00;3.54;3.84;84.66;Data er manuelt kontrolleret
01-02-2022 14:00:00;4.25;5.05;85.04;Data er manuelt kontrolleret
01-02-2022 13:30:00;5.09;5.72;84.4;Data er manuelt kontrolleret
01-02-2022 13:00:00;7.84;9.43;79.43;Data er manuelt kontrolleret
01-02-2022 12:30:00;9.81;11.59;70.11;Data er manuelt kontrolleret
01-02-2022 12:00:00;19.45;22.66;50.25;Data er manuelt kontrolleret
01-02-2022 11:30:00;14.42;17.44;53.37;Data er manuelt kontrolleret
01-02-2022 11:00:00;12.45;16.58;54.86;Data er manuelt kontrolleret
01-02-2022 10:30:00;12.62;14.94;56.24;Data er manuelt kontrolleret
01-02-2022 10:00:00;12.79;14.48;58.15;Data er manuelt kontrolleret
01-02-2022 09:30:00;18.86;21.53;54.64;Data er manuelt kontrolleret
01-02-2022 09:00:00;20.79;23.37;53.35;Data er manuelt kontrolleret
01-02-2022 08:30:00;45.56;51.08;33.13;Data er manuelt kontrolleret
01-02-2022 08:00:00;45.96;49.92;34.81;Data er manuelt kontrolleret
01-02-2022 07:30:00;18.4;20.25;63.48;Data er manuelt kontrolleret
01-02-2022 07:00:00;8.72;9.2;74.42;Data er manuelt kontrolleret
01-02-2022 06:30:00;7.92;8.63;76.54;Data er manuelt kontrolleret
01-02-2022 06:00:00;4.17;4.57;81.86;Data er manuelt kontrolleret
01-02-2022 05:30:00;2.7;2.79;82.76;Data er manuelt kontrolleret
01-02-2022 05:00:00;1.91;2.12;85.32;Data er manuelt kontrolleret
01-02-2022 04:30:00;1.22;1.42;86.03;Data er manuelt kontrolleret
01-02-2022 03:30:00;0.92;0.65;86.55;Data er manuelt kontrolleret
01-02-2022 03:00:00;0.71;0.65;86.53;Data er manuelt kontrolleret
01-02-2022 02:30:00;0.8;0.73;86.17;Data er manuelt kontrolleret
01-02-2022 02:00:00;1.15;1.03;84.88;Data er manuelt kontrolleret
01-02-2022 01:30:00;1.91;1.87;83.06;Data er manuelt kontrolleret
01-02-2022 01:00:00;1.66;1.7;;Data er manuelt kontrolleret
01-02-2022 00:30:00;2.12;2.08;75.8;Data er manuelt kontrolleret
01-02-2022 00:00:00;2.3;2.35;72.7;Data er manuelt kontrolleret
31-01-2022 23:30:00;2.45;2.47;69.63;Data er manuelt kontrolleret
31-01-2022 23:00:00;3.4;3.71;66.84;Data er manuelt kontrolleret
31-01-2022 22:30:00;3.67;3.88;67.73;Data er manuelt kontrolleret
31-01-2022 22:00:00;5.43;5.49;61.93;Data er manuelt kontrolleret
31-01-2022 21:30:00;6.48;6.33;61.71;Data er manuelt kontrolleret
31-01-2022 21:00:00;8.84;9.39;60.61;Data er manuelt kontrolleret
31-01-2022 20:30:00;6.31;6.29;65.66;Data er manuelt kontrolleret
31-01-2022 20:00:00;8.13;8.26;61.77;Data er manuelt kontrolleret
31-01-2022 19:30:00;9.64;9.64;62.84;Data er manuelt kontrolleret
31-01-2022 19:00:00;17.21;17.23;56.94;Data er manuelt kontrolleret
31-01-2022 18:30:00;17;17.63;55.96;Data er manuelt kontrolleret
31-01-2022 18:00:00;14.97;15.3;58.05;Data er manuelt kontrolleret
31-01-2022 17:30:00;17.69;18.57;57.08;Data er manuelt kontrolleret
31-01-2022 17:00:00;16.26;16.87;57.26;Data er manuelt kontrolleret
31-01-2022 16:30:00;10.9;11.44;63.34;Data er manuelt kontrolleret
31-01-2022 16:00:00;9.7;10.33;64.2;Data er manuelt kontrolleret
31-01-2022 15:30:00;9.2;10.4;65.9;Data er manuelt kontrolleret
31-01-2022 15:00:00;9.05;10.29;66.48;Data er manuelt kontrolleret
31-01-2022 14:30:00;9.22;10.17;67.22;Data er manuelt kontrolleret
31-01-2022 14:00:00;15.07;17.5;65.1;Data er manuelt kontrolleret
31-01-2022 13:30:00;25.09;32.15;54.76;Data er manuelt kontrolleret
31-01-2022 13:00:00;12.18;15.45;67.99;Data er manuelt kontrolleret
31-01-2022 12:30:00;13.08;16.73;64.84;Data er manuelt kontrolleret
31-01-2022 12:00:00;13.44;17.1;63.08;Data er manuelt kontrolleret
31-01-2022 11:30:00;14.44;17.71;59.31;Data er manuelt kontrolleret
31-01-2022 11:00:00;15.43;18.34;58.23;Data er manuelt kontrolleret
31-01-2022 10:30:00;16.2;19.22;56.36;Data er manuelt kontrolleret
31-01-2022 10:00:00;20.69;24.86;51.49;Data er manuelt kontrolleret
31-01-2022 09:30:00;22.3;25.19;50.19;Data er manuelt kontrolleret
31-01-2022 09:00:00;12.99;18.86;45.18;Data er manuelt kontrolleret
31-01-2022 08:30:00;0;18.55;33.63;Data er manuelt kontrolleret
31-01-2022 07:00:00;27.5;28.78;41.29;Data er manuelt kontrolleret
31-01-2022 06:30:00;21.82;22.66;40.09;Data er manuelt kontrolleret
31-01-2022 05:30:00;8.51;9.16;46.46;Data er manuelt kontrolleret
31-01-2022 05:00:00;6.64;7.65;46.24;Data er manuelt kontrolleret
31-01-2022 04:30:00;10.73;11.19;41.11;Data er manuelt kontrolleret
31-01-2022 04:00:00;5.6;6.16;51.13;Data er manuelt kontrolleret
31-01-2022 03:30:00;4.7;4.57;52.19;Data er manuelt kontrolleret
31-01-2022 03:00:00;4.97;5.05;;Data er manuelt kontrolleret
31-01-2022 02:30:00;4.69;4.93;52.23;Data er manuelt kontrolleret
31-01-2022 02:00:00;4.92;4.95;52.81;Data er manuelt kontrolleret
31-01-2022 01:30:00;6.16;6.23;49.43;Data er manuelt kontrolleret
31-01-2022 01:00:00;7.55;7.86;50.89;Data er manuelt kontrolleret
31-01-2022 00:30:00;7.8;7.9;52.45;Data er manuelt kontrolleret
31-01-2022 00:00:00;8.17;8.4;51.55;Data er manuelt kontrolleret
30-01-2022 23:30:00;10.42;10.82;49.61;Data er manuelt kontrolleret
30-01-2022 23:00:00;11.44;11.65;51.01;Data er manuelt kontrolleret
30-01-2022 22:30:00;12.41;12.68;49.43;Data er manuelt kontrolleret
30-01-2022 22:00:00;15.11;15.53;46.58;Data er manuelt kontrolleret
30-01-2022 21:30:00;19.89;20.33;44.2;Data er manuelt kontrolleret
30-01-2022 21:00:00;18.47;19.05;48.91;Data er manuelt kontrolleret
30-01-2022 20:30:00;9.89;10.12;62.9;Data er manuelt kontrolleret
30-01-2022 20:00:00;10.21;10.38;64.14;Data er manuelt kontrolleret
30-01-2022 19:30:00;11.61;11.97;63.24;Data er manuelt kontrolleret
30-01-2022 19:00:00;11.34;11.67;65.16;Data er manuelt kontrolleret
30-01-2022 18:30:00;9.03;9.33;67.37;Data er manuelt kontrolleret
30-01-2022 18:00:00;9.68;10.17;67.85;Data er manuelt kontrolleret
30-01-2022 17:30:00;7.67;8.03;71.19;Data er manuelt kontrolleret
30-01-2022 17:00:00;6.66;7.1;73.42;Data er manuelt kontrolleret
30-01-2022 16:30:00;6.01;6.62;74.48;Data er manuelt kontrolleret
30-01-2022 16:00:00;6.23;7.13;75.2;Data er manuelt kontrolleret
30-01-2022 15:30:00;3.02;3.44;79.45;Data er manuelt kontrolleret
30-01-2022 15:00:00;3.21;3.84;79.15;Data er manuelt kontrolleret
30-01-2022 14:30:00;3.25;3.88;79.55;Data er manuelt kontrolleret
30-01-2022 14:00:00;2.68;3.48;80.55;Data er manuelt kontrolleret
30-01-2022 13:30:00;2.7;3.14;80.47;Data er manuelt kontrolleret
30-01-2022 13:00:00;2.98;3.98;79.89;Data er manuelt kontrolleret
30-01-2022 12:30:00;2.24;3.08;80.77;Data er manuelt kontrolleret
30-01-2022 12:00:00;2.01;2.72;81.34;Data er manuelt kontrolleret
30-01-2022 11:30:00;1.82;2.47;80.37;Data er manuelt kontrolleret
30-01-2022 11:00:00;1.78;2.18;79.63;Data er manuelt kontrolleret
30-01-2022 10:30:00;2.33;2.96;78.45;Data er manuelt kontrolleret
30-01-2022 10:00:00;1.84;2.39;79.05;Data er manuelt kontrolleret
30-01-2022 09:30:00;1.49;1.87;79.77;Data er manuelt kontrolleret
30-01-2022 09:00:00;1.03;1.36;80.33;Data er manuelt kontrolleret
30-01-2022 08:30:00;0.75;0.92;80.55;Data er manuelt kontrolleret
30-01-2022 08:00:00;0.78;0.99;80.33;Data er manuelt kontrolleret
30-01-2022 07:30:00;0.77;0.88;80.81;Data er manuelt kontrolleret
30-01-2022 07:00:00;0.54;0.94;80.45;Data er manuelt kontrolleret
30-01-2022 06:30:00;0.67;0.75;80.07;Data er manuelt kontrolleret
30-01-2022 06:00:00;0.33;0.46;79.33;Data er manuelt kontrolleret
30-01-2022 05:30:00;0.4;0.42;79.11;Data er manuelt kontrolleret
30-01-2022 04:30:00;0.4;1.05;79.91;Data er manuelt kontrolleret
30-01-2022 04:00:00;0.65;1.32;80.43;Data er manuelt kontrolleret
30-01-2022 03:30:00;0.59;1.34;81.48;Data er manuelt kontrolleret
30-01-2022 03:00:00;0.44;1.13;82.82;Data er manuelt kontrolleret
30-01-2022 02:30:00;0.42;0.92;82.88;Data er manuelt kontrolleret
30-01-2022 02:00:00;0.48;0.98;;Data er manuelt kontrolleret
30-01-2022 01:30:00;0.69;1.34;85.46;Data er manuelt kontrolleret
30-01-2022 01:00:00;0.36;1.24;89.01;Data er manuelt kontrolleret
30-01-2022 00:30:00;0.69;1.49;89.55;Data er manuelt kontrolleret
30-01-2022 00:00:00;0.67;1.43;89.65;Data er manuelt kontrolleret
29-01-2022 23:30:00;0.67;1.34;90.13;Data er manuelt kontrolleret
29-01-2022 23:00:00;0.88;1.59;90.15;Data er manuelt kontrolleret
29-01-2022 22:30:00;0.48;1.34;88.45;Data er manuelt kontrolleret
29-01-2022 22:00:00;0.8;1.26;88.49;Data er manuelt kontrolleret
29-01-2022 21:30:00;0.96;1.63;89.57;Data er manuelt kontrolleret
29-01-2022 21:00:00;0.61;1.51;87.15;Data er manuelt kontrolleret
29-01-2022 20:30:00;0.75;1.47;85.16;Data er manuelt kontrolleret
29-01-2022 20:00:00;0.78;1.47;85.84;Data er manuelt kontrolleret
29-01-2022 19:30:00;0.77;1.26;86.63;Data er manuelt kontrolleret
29-01-2022 19:00:00;0.88;1.53;83.98;Data er manuelt kontrolleret
29-01-2022 18:30:00;0.75;1.53;82.02;Data er manuelt kontrolleret
29-01-2022 18:00:00;0.94;1.57;82.76;Data er manuelt kontrolleret
29-01-2022 17:30:00;0.78;1.43;87.71;Data er manuelt kontrolleret
29-01-2022 17:00:00;0.88;1.72;94.34;Data er manuelt kontrolleret
29-01-2022 16:30:00;1.07;1.59;86.83;Data er manuelt kontrolleret
29-01-2022 16:00:00;1.17;1.99;86.63;Data er manuelt kontrolleret
29-01-2022 15:30:00;1.17;1.86;86.71;Data er manuelt kontrolleret
29-01-2022 15:00:00;1.28;2.22;82.24;Data er manuelt kontrolleret
29-01-2022 14:30:00;1.55;2.51;77.73;Data er manuelt kontrolleret
29-01-2022 14:00:00;1.87;3.08;75.36;Data er manuelt kontrolleret
29-01-2022 13:30:00;2.12;2.95;72.2;Data er manuelt kontrolleret
29-01-2022 13:00:00;1.95;2.91;70.11;Data er manuelt kontrolleret
29-01-2022 12:30:00;1.99;2.89;67.3;Data er manuelt kontrolleret
29-01-2022 12:00:00;2.91;4.15;65.6;Data er manuelt kontrolleret
29-01-2022 11:30:00;2.47;3.79;65.66;Data er manuelt kontrolleret
29-01-2022 11:00:00;2.39;3.58;65.3;Data er manuelt kontrolleret
29-01-2022 10:30:00;2.39;3.37;64.38;Data er manuelt kontrolleret
29-01-2022 10:00:00;2.41;3.29;64.2;Data er manuelt kontrolleret
29-01-2022 09:30:00;2.79;3.86;64.12;Data er manuelt kontrolleret
29-01-2022 09:00:00;3.08;4.05;64.32;Data er manuelt kontrolleret
29-01-2022 08:30:00;4.09;5.28;63.3;Data er manuelt kontrolleret
29-01-2022 08:00:00;3;3.73;64.6;Data er manuelt kontrolleret
29-01-2022 07:30:00;2.66;3.35;63.98;Data er manuelt kontrolleret
29-01-2022 07:00:00;2.7;3.23;63.62;Data er manuelt kontrolleret
29-01-2022 06:30:00;2.85;3.56;62.82;Data er manuelt kontrolleret
29-01-2022 06:00:00;2.73;3.52;62.35;Data er manuelt kontrolleret
29-01-2022 05:30:00;2.43;2.95;60.87;Data er manuelt kontrolleret
29-01-2022 05:00:00;2.87;3.46;58.61;Data er manuelt kontrolleret
29-01-2022 04:30:00;3.61;4.44;55.62;Data er manuelt kontrolleret
29-01-2022 03:30:00;4.53;5.07;56.2;Data er manuelt kontrolleret
29-01-2022 03:00:00;4.38;4.97;58.39;Data er manuelt kontrolleret
29-01-2022 02:30:00;4.92;5.51;60.65;Data er manuelt kontrolleret
29-01-2022 02:00:00;3.98;4.48;65.56;Data er manuelt kontrolleret
29-01-2022 01:30:00;3.6;3.98;67.67;Data er manuelt kontrolleret
29-01-2022 01:00:00;4.21;4.34;;Data er manuelt kontrolleret
29-01-2022 00:30:00;3.84;4.46;69.57;Data er manuelt kontrolleret
29-01-2022 00:00:00;2.73;3.02;73.18;Data er manuelt kontrolleret
28-01-2022 23:30:00;2.58;2.91;74.08;Data er manuelt kontrolleret
28-01-2022 23:00:00;3.14;3.61;74.54;Data er manuelt kontrolleret
28-01-2022 22:30:00;2.73;3.21;74.52;Data er manuelt kontrolleret
28-01-2022 22:00:00;3.48;4;74.26;Data er manuelt kontrolleret
28-01-2022 21:30:00;5.11;6.33;73.4;Data er manuelt kontrolleret
28-01-2022 21:00:00;5.03;5.74;72;Data er manuelt kontrolleret
28-01-2022 20:30:00;6.94;7.71;71.25;Data er manuelt kontrolleret
28-01-2022 20:00:00;6.27;7.1;74.62;Data er manuelt kontrolleret
28-01-2022 19:30:00;5.91;6.67;75.46;Data er manuelt kontrolleret
28-01-2022 19:00:00;7.19;7.63;73.72;Data er manuelt kontrolleret
28-01-2022 18:30:00;7.29;8.13;73.06;Data er manuelt kontrolleret
28-01-2022 18:00:00;11.13;12.24;69.15;Data er manuelt kontrolleret
28-01-2022 17:30:00;10.37;11.51;71.61;Data er manuelt kontrolleret
28-01-2022 17:00:00;12.64;14;67.89;Data er manuelt kontrolleret
28-01-2022 16:30:00;11.23;12.41;69.73;Data er manuelt kontrolleret
28-01-2022 16:00:00;6.6;7.67;76.85;Data er manuelt kontrolleret
28-01-2022 15:30:00;5.81;6.9;76.12;Data er manuelt kontrolleret
28-01-2022 15:00:00;6.39;7.88;75.2;Data er manuelt kontrolleret
28-01-2022 14:30:00;4.72;5.93;76.1;Data er manuelt kontrolleret
28-01-2022 14:00:00;5.43;6.85;73.9;Data er manuelt kontrolleret
28-01-2022 13:30:00;4.49;5.76;75.18;Data er manuelt kontrolleret
28-01-2022 13:00:00;3.67;4.84;77.15;Data er manuelt kontrolleret
28-01-2022 12:30:00;4.46;6.04;75.04;Data er manuelt kontrolleret
28-01-2022 12:00:00;5.22;6.71;73.78;Data er manuelt kontrolleret
28-01-2022 11:30:00;8.64;10.63;69.13;Data er manuelt kontrolleret
28-01-2022 11:00:00;10.77;13.56;67.22;Data er manuelt kontrolleret
28-01-2022 10:30:00;12.58;15.32;64.52;Data er manuelt kontrolleret
28-01-2022 10:00:00;14.86;18.03;60.25;Data er manuelt kontrolleret
28-01-2022 09:30:00;16.7;19.47;59.01;Data er manuelt kontrolleret
28-01-2022 09:00:00;24.46;27.58;51.41;Data er manuelt kontrolleret
28-01-2022 08:30:00;21.52;23.39;55.46;Data er manuelt kontrolleret
28-01-2022 08:00:00;15.72;17.44;61.59;Data er manuelt kontrolleret
28-01-2022 07:30:00;14.36;16.45;61.89;Data er manuelt kontrolleret
28-01-2022 07:00:00;7.4;8.82;68.09;Data er manuelt kontrolleret
28-01-2022 06:30:00;7.84;8.47;66.7;Data er manuelt kontrolleret
28-01-2022 05:30:00;2.85;2.47;71.35;Data er manuelt kontrolleret
28-01-2022 05:00:00;1.97;1.93;72.9;Data er manuelt kontrolleret
28-01-2022 04:30:00;0.99;1.07;74.88;Data er manuelt kontrolleret
28-01-2022 04:00:00;2.1;2.54;74.66;Data er manuelt kontrolleret
28-01-2022 03:30:00;1.28;1.13;75.34;Data er manuelt kontrolleret
28-01-2022 03:00:00;0.8;0.55;;Data er manuelt kontrolleret
28-01-2022 02:30:00;0.88;0.99;75.86;Data er manuelt kontrolleret
28-01-2022 02:00:00;1.01;1.22;74.56;Data er manuelt kontrolleret
28-01-2022 01:30:00;1.82;1.91;72.96;Data er manuelt kontrolleret
28-01-2022 01:00:00;1.05;1.11;74.26;Data er manuelt kontrolleret
28-01-2022 00:30:00;1.05;0.94;74.08;Data er manuelt kontrolleret
28-01-2022 00:00:00;1.15;0.84;74.72;Data er manuelt kontrolleret
27-01-2022 23:30:00;1.28;1.42;75.34;Data er manuelt kontrolleret
27-01-2022 23:00:00;1.53;1.74;76.2;Data er manuelt kontrolleret
27-01-2022 22:30:00;1.82;1.89;77.01;Data er manuelt kontrolleret
27-01-2022 22:00:00;2.43;2.72;77.47;Data er manuelt kontrolleret
27-01-2022 21:30:00;1.61;1.47;78.95;Data er manuelt kontrolleret
27-01-2022 21:00:00;1.59;1.95;79.31;Data er manuelt kontrolleret
27-01-2022 20:30:00;2.08;2.33;79.47;Data er manuelt kontrolleret
27-01-2022 20:00:00;2.14;2.51;80.79;Data er manuelt kontrolleret
27-01-2022 19:30:00;2.54;2.75;81.72;Data er manuelt kontrolleret
27-01-2022 19:00:00;3;3.23;82.02;Data er manuelt kontrolleret
27-01-2022 18:30:00;3.63;4.13;81.64;Data er manuelt kontrolleret
27-01-2022 18:00:00;2.96;3.4;82.08;Data er manuelt kontrolleret
27-01-2022 17:30:00;3.1;3.88;82.74;Data er manuelt kontrolleret
27-01-2022 17:00:00;3.21;4;84.18;Data er manuelt kontrolleret
27-01-2022 16:30:00;2.7;3.31;85.18;Data er manuelt kontrolleret
27-01-2022 16:00:00;2.05;2.51;85.7;Data er manuelt kontrolleret
27-01-2022 15:30:00;2.18;2.72;85.24;Data er manuelt kontrolleret
27-01-2022 15:00:00;2.3;2.6;85.18;Data er manuelt kontrolleret
27-01-2022 14:30:00;2.41;2.91;85.48;Data er manuelt kontrolleret
27-01-2022 14:00:00;2.43;3.06;84.32;Data er manuelt kontrolleret
27-01-2022 13:30:00;2.62;3.54;84.08;Data er manuelt kontrolleret
27-01-2022 13:00:00;1.97;2.01;83.64;Data er manuelt kontrolleret
27-01-2022 12:30:00;2.2;2.26;83.22;Data er manuelt kontrolleret
27-01-2022 12:00:00;2.56;3.17;83.98;Data er manuelt kontrolleret
27-01-2022 11:30:00;2.18;3;85.62;Data er manuelt kontrolleret
27-01-2022 11:00:00;2.41;3.54;85.14;Data er manuelt kontrolleret
27-01-2022 10:30:00;2.77;3.46;86.05;Data er manuelt kontrolleret
27-01-2022 10:00:00;2.64;3.58;87.01;Data er manuelt kontrolleret
27-01-2022 09:30:00;3.65;5.05;84.02;Data er manuelt kontrolleret
27-01-2022 09:00:00;2.1;2.39;84.36;Data er manuelt kontrolleret
27-01-2022 08:30:00;2.33;2.62;83.92;Data er manuelt kontrolleret
27-01-2022 08:00:00;3.04;3.58;81.96;Data er manuelt kontrolleret
27-01-2022 07:30:00;3.25;3.84;80.05;Data er manuelt kontrolleret
27-01-2022 07:00:00;3.14;3.81;71.41;Data er manuelt kontrolleret
27-01-2022 06:30:00;3.12;3.23;69.29;Data er manuelt kontrolleret
27-01-2022 06:00:00;2.51;2.96;66.8;Data er manuelt kontrolleret
27-01-2022 05:30:00;3.1;3.23;65.64;Data er manuelt kontrolleret
27-01-2022 04:30:00;2.6;2.52;67.77;Data er manuelt kontrolleret
27-01-2022 04:00:00;2.3;2.24;69.45;Data er manuelt kontrolleret
27-01-2022 03:30:00;2.01;1.87;70.43;Data er manuelt kontrolleret
27-01-2022 03:00:00;1.99;1.55;70.61;Data er manuelt kontrolleret
27-01-2022 02:30:00;2.58;1.97;69.11;Data er manuelt kontrolleret
27-01-2022 02:00:00;2.85;2.39;;Data er manuelt kontrolleret
27-01-2022 01:30:00;2.91;2.47;66.68;Data er manuelt kontrolleret
27-01-2022 01:00:00;2.72;2.43;69.55;Data er manuelt kontrolleret
27-01-2022 00:30:00;2.7;2.33;73.06;Data er manuelt kontrolleret
27-01-2022 00:00:00;2.28;2.08;76.16;Data er manuelt kontrolleret
26-01-2022 23:30:00;2.1;1.86;76.61;Data er manuelt kontrolleret
26-01-2022 23:00:00;3;2.98;75.48;Data er manuelt kontrolleret
26-01-2022 22:30:00;3.16;3.23;73.98;Data er manuelt kontrolleret
26-01-2022 22:00:00;3.63;3.39;72.26;Data er manuelt kontrolleret
26-01-2022 21:30:00;3.63;3.88;69.49;Data er manuelt kontrolleret
26-01-2022 21:00:00;4.26;4.32;68.01;Data er manuelt kontrolleret
26-01-2022 20:30:00;4.05;4.02;68.03;Data er manuelt kontrolleret
26-01-2022 20:00:00;3.98;3.86;71.07;Data er manuelt kontrolleret
26-01-2022 19:30:00;3.58;3.44;72.64;Data er manuelt kontrolleret
26-01-2022 19:00:00;3.39;3.17;74.26;Data er manuelt kontrolleret
26-01-2022 18:30:00;3.35;3.08;73.76;Data er manuelt kontrolleret
26-01-2022 18:00:00;3.52;3.46;74.76;Data er manuelt kontrolleret
26-01-2022 17:30:00;3.61;3.6;76.06;Data er manuelt kontrolleret
26-01-2022 17:00:00;4.46;4.55;76.46;Data er manuelt kontrolleret
26-01-2022 16:30:00;4.21;3.81;75.82;Data er manuelt kontrolleret
26-01-2022 16:00:00;7.29;7.78;73.08;Data er manuelt kontrolleret
26-01-2022 15:30:00;6.73;7.17;73.58;Data er manuelt kontrolleret
26-01-2022 15:00:00;6.94;7.84;74.06;Data er manuelt kontrolleret
26-01-2022 14:30:00;5.95;6.6;75.14;Data er manuelt kontrolleret
26-01-2022 14:00:00;6.33;6.81;75.38;Data er manuelt kontrolleret
26-01-2022 13:30:00;6.88;7.29;74.96;Data er manuelt kontrolleret
26-01-2022 13:00:00;4.7;5.07;78.29;Data er manuelt kontrolleret
26-01-2022 12:30:00;4.17;4.51;80.61;Data er manuelt kontrolleret
26-01-2022 12:00:00;4.19;4.76;81.86;Data er manuelt kontrolleret
26-01-2022 11:30:00;5.85;6.31;81.11;Data er manuelt kontrolleret
26-01-2022 11:00:00;6.41;6.9;79.17;Data er manuelt kontrolleret
26-01-2022 10:30:00;6.12;6.71;76.48;Data er manuelt kontrolleret
26-01-2022 10:00:00;7.1;7.96;59.17;Data er manuelt kontrolleret
26-01-2022 09:30:00;6.08;6.14;59.03;Data er manuelt kontrolleret
26-01-2022 09:00:00;5.81;6.02;58;Data er manuelt kontrolleret
26-01-2022 08:30:00;6.5;6.6;55.64;Data er manuelt kontrolleret
26-01-2022 08:00:00;5.16;5.62;53.62;Data er manuelt kontrolleret
26-01-2022 07:30:00;4.99;5.51;54.64;Data er manuelt kontrolleret
26-01-2022 07:00:00;3.82;4.34;55.46;Data er manuelt kontrolleret
26-01-2022 06:30:00;3.98;4.57;55.32;Data er manuelt kontrolleret
26-01-2022 06:00:00;3.21;3;56.26;Data er manuelt kontrolleret
26-01-2022 05:30:00;3.77;3.92;55.12;Data er manuelt kontrolleret
26-01-2022 05:00:00;3.27;3.14;56.96;Data er manuelt kontrolleret
26-01-2022 04:30:00;3;2.96;57.44;Data er manuelt kontrolleret
26-01-2022 03:30:00;1.82;2.83;59.73;Data er manuelt kontrolleret
26-01-2022 03:00:00;1.64;2.83;60.93;Data er manuelt kontrolleret
26-01-2022 02:30:00;1.99;2.79;61.75;Data er manuelt kontrolleret
26-01-2022 02:00:00;;;63.4;Data er manuelt kontrolleret
26-01-2022 01:30:00;1.36;2.24;65.16;Data er manuelt kontrolleret
26-01-2022 01:00:00;1.28;1.99;;Data er manuelt kontrolleret
26-01-2022 00:30:00;1.42;2.43;64.58;Data er manuelt kontrolleret
