Data opsamlet af Aarhus Universitet. Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>. NOx: Kvælstofoxider µg/m<sup>3</sup>. O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;NO2;O3;PM_2.5_Lvs;comment
24-09-2020 05:30:00;11.09;10.71;69.19;;Data er manuelt kontrolleret
24-09-2020 05:00:00;10;8.77;71.11;;Data er manuelt kontrolleret
24-09-2020 04:30:00;6.3;6.21;72.73;;Data er manuelt kontrolleret
24-09-2020 03:30:00;4.52;4.86;67.55;;Data er manuelt kontrolleret
24-09-2020 03:00:00;4.33;4.34;69.17;;Data er manuelt kontrolleret
24-09-2020 02:30:00;3.93;4.23;71.46;;Data er manuelt kontrolleret
24-09-2020 02:00:00;3.33;3.44;74.32;;Data er manuelt kontrolleret
24-09-2020 01:30:00;3.26;3.75;74.11;;Data er manuelt kontrolleret
24-09-2020 01:00:00;3.24;3.63;;;Data er manuelt kontrolleret
24-09-2020 00:30:00;3.53;3.83;75.55;;Data er manuelt kontrolleret
24-09-2020 00:00:00;4.33;4.72;74.11;6.62;Data er manuelt kontrolleret
23-09-2020 23:30:00;5.58;5.58;73.61;;Data er manuelt kontrolleret
23-09-2020 23:00:00;5.4;5.83;74.8;;Data er manuelt kontrolleret
23-09-2020 22:30:00;5.2;5.42;78.06;;Data er manuelt kontrolleret
23-09-2020 22:00:00;5.24;5.19;77.21;;Data er manuelt kontrolleret
23-09-2020 21:30:00;5.16;5.25;75.39;;Data er manuelt kontrolleret
23-09-2020 21:00:00;5.74;5.61;71.52;;Data er manuelt kontrolleret
23-09-2020 20:30:00;6.48;6.55;69.11;;Data er manuelt kontrolleret
23-09-2020 20:00:00;9.17;8.73;66.84;;Data er manuelt kontrolleret
23-09-2020 19:30:00;13.54;13.33;61.39;;Data er manuelt kontrolleret
23-09-2020 19:00:00;13.81;13.5;63.72;;Data er manuelt kontrolleret
23-09-2020 18:30:00;14.75;14.71;65.16;;Data er manuelt kontrolleret
23-09-2020 18:00:00;9.23;8.87;73.95;;Data er manuelt kontrolleret
23-09-2020 17:30:00;9.34;9.1;76.83;;Data er manuelt kontrolleret
23-09-2020 17:00:00;11.24;10.45;80.39;;Data er manuelt kontrolleret
23-09-2020 16:30:00;11.78;10.64;85.54;;Data er manuelt kontrolleret
23-09-2020 16:00:00;16.32;15.26;81.47;;Data er manuelt kontrolleret
23-09-2020 15:30:00;15.28;14.27;84.3;;Data er manuelt kontrolleret
23-09-2020 15:00:00;14.06;12.36;87.02;;Data er manuelt kontrolleret
23-09-2020 14:30:00;16.74;14.74;84.06;;Data er manuelt kontrolleret
23-09-2020 14:00:00;16.89;14.41;85.16;;Data er manuelt kontrolleret
23-09-2020 13:30:00;20.71;16.74;81.2;;Data er manuelt kontrolleret
23-09-2020 13:00:00;19.69;14.76;76.34;;Data er manuelt kontrolleret
23-09-2020 12:30:00;23.26;18.59;68.64;;Data er manuelt kontrolleret
23-09-2020 12:00:00;17.91;14.19;74.76;;Data er manuelt kontrolleret
23-09-2020 11:30:00;15.29;12.65;72.19;;Data er manuelt kontrolleret
23-09-2020 11:00:00;15.25;13.21;71.35;;Data er manuelt kontrolleret
23-09-2020 10:30:00;17.86;14.25;71.82;;Data er manuelt kontrolleret
23-09-2020 10:00:00;20.58;15.81;67.36;;Data er manuelt kontrolleret
23-09-2020 09:30:00;22.36;16.57;60.27;;Data er manuelt kontrolleret
23-09-2020 09:00:00;19.26;14.72;63.61;;Data er manuelt kontrolleret
23-09-2020 08:30:00;23.91;18.32;56.64;;Data er manuelt kontrolleret
23-09-2020 08:00:00;20.18;17.01;54.11;;Data er manuelt kontrolleret
23-09-2020 07:30:00;30.76;24.76;45.42;;Data er manuelt kontrolleret
23-09-2020 07:00:00;27.06;22.62;42.74;;Data er manuelt kontrolleret
23-09-2020 06:30:00;35.95;29.54;37.25;;Data er manuelt kontrolleret
23-09-2020 05:30:00;21.08;19.86;48.09;;Data er manuelt kontrolleret
23-09-2020 05:00:00;13.78;13.41;59.54;;Data er manuelt kontrolleret
23-09-2020 04:30:00;7.53;7.71;65.88;;Data er manuelt kontrolleret
23-09-2020 04:00:00;5.29;5.62;70.26;;Data er manuelt kontrolleret
23-09-2020 03:30:00;4.94;5.04;66.59;;Data er manuelt kontrolleret
23-09-2020 03:00:00;5.08;5.39;;;Data er manuelt kontrolleret
23-09-2020 02:30:00;5.25;5.25;61.32;;Data er manuelt kontrolleret
23-09-2020 02:00:00;5.19;4.96;61.2;;Data er manuelt kontrolleret
23-09-2020 01:30:00;4.54;5.12;59.48;;Data er manuelt kontrolleret
23-09-2020 01:00:00;5.31;5.29;57.72;;Data er manuelt kontrolleret
23-09-2020 00:30:00;5.25;5.93;57.11;;Data er manuelt kontrolleret
23-09-2020 00:00:00;9.45;9.49;49.69;18.76;Data er manuelt kontrolleret
22-09-2020 23:30:00;12.04;12.09;49.37;;Data er manuelt kontrolleret
22-09-2020 23:00:00;11.61;11.6;51.17;;Data er manuelt kontrolleret
22-09-2020 22:30:00;13.11;12.92;49.63;;Data er manuelt kontrolleret
22-09-2020 22:00:00;14.24;14.38;46.59;;Data er manuelt kontrolleret
22-09-2020 21:30:00;21.16;21.04;37.37;;Data er manuelt kontrolleret
22-09-2020 21:00:00;27.33;26.44;30.83;;Data er manuelt kontrolleret
22-09-2020 20:30:00;28.69;27.96;30.48;;Data er manuelt kontrolleret
22-09-2020 20:00:00;22.71;22.4;39.14;;Data er manuelt kontrolleret
22-09-2020 19:30:00;24.05;23.75;38.06;;Data er manuelt kontrolleret
22-09-2020 19:00:00;24.48;24.21;41.93;;Data er manuelt kontrolleret
22-09-2020 18:30:00;21.76;21.48;50.32;;Data er manuelt kontrolleret
22-09-2020 18:00:00;25.15;23.91;53.04;;Data er manuelt kontrolleret
22-09-2020 17:30:00;15.11;14.39;66.09;;Data er manuelt kontrolleret
22-09-2020 17:00:00;10.39;9.66;73.66;;Data er manuelt kontrolleret
22-09-2020 16:30:00;9.95;8.91;75.83;;Data er manuelt kontrolleret
22-09-2020 16:00:00;11.45;10.02;75.02;;Data er manuelt kontrolleret
22-09-2020 15:30:00;10.2;8.75;75.22;;Data er manuelt kontrolleret
22-09-2020 15:00:00;9.51;8.58;76.5;;Data er manuelt kontrolleret
22-09-2020 14:30:00;9.3;7.89;76.14;;Data er manuelt kontrolleret
22-09-2020 14:00:00;7.77;6.57;77.31;;Data er manuelt kontrolleret
22-09-2020 13:30:00;11.37;9.05;77.31;;Data er manuelt kontrolleret
22-09-2020 13:00:00;9.86;8.26;79.42;;Data er manuelt kontrolleret
22-09-2020 12:30:00;13.39;11.59;65.48;;Data er manuelt kontrolleret
22-09-2020 12:00:00;12.04;10.27;67.62;;Data er manuelt kontrolleret
22-09-2020 11:30:00;15.59;12.89;64.85;;Data er manuelt kontrolleret
22-09-2020 11:00:00;14.4;11.93;65.64;;Data er manuelt kontrolleret
22-09-2020 10:30:00;13.5;11.41;68.27;;Data er manuelt kontrolleret
22-09-2020 10:00:00;18.22;14.28;57.27;;Data er manuelt kontrolleret
22-09-2020 09:30:00;18.7;13.64;51.82;;Data er manuelt kontrolleret
22-09-2020 09:00:00;26.51;17.75;38.97;;Data er manuelt kontrolleret
22-09-2020 08:30:00;23.1;16.81;40.98;;Data er manuelt kontrolleret
22-09-2020 08:00:00;26.96;19.37;36.2;;Data er manuelt kontrolleret
22-09-2020 07:30:00;39.28;26.29;26.35;;Data er manuelt kontrolleret
22-09-2020 07:00:00;40.95;31.02;21.69;;Data er manuelt kontrolleret
22-09-2020 06:30:00;45.09;34.97;17.98;;Data er manuelt kontrolleret
22-09-2020 06:00:00;36.42;31.75;20.25;;Data er manuelt kontrolleret
22-09-2020 05:30:00;22.26;19.88;31.66;;Data er manuelt kontrolleret
22-09-2020 04:30:00;9.94;9.84;38.65;;Data er manuelt kontrolleret
22-09-2020 04:00:00;7.03;6.97;37.41;;Data er manuelt kontrolleret
22-09-2020 03:30:00;6.17;6.39;36.62;;Data er manuelt kontrolleret
22-09-2020 03:00:00;6.3;6.08;39.32;;Data er manuelt kontrolleret
22-09-2020 02:30:00;5.65;5.88;40.25;;Data er manuelt kontrolleret
22-09-2020 02:00:00;5.99;5.99;;;Data er manuelt kontrolleret
22-09-2020 01:30:00;5.99;6.32;40.02;;Data er manuelt kontrolleret
22-09-2020 01:00:00;6.78;6.8;39.56;;Data er manuelt kontrolleret
22-09-2020 00:30:00;7.17;7.12;41.77;;Data er manuelt kontrolleret
22-09-2020 00:00:00;8.81;8.79;40;13.78;Data er manuelt kontrolleret
21-09-2020 23:30:00;10.27;10.19;37.21;;Data er manuelt kontrolleret
21-09-2020 23:00:00;12.82;12.47;34.74;;Data er manuelt kontrolleret
21-09-2020 22:30:00;14.37;14.33;35.16;;Data er manuelt kontrolleret
21-09-2020 22:00:00;17.06;16.61;33.09;;Data er manuelt kontrolleret
21-09-2020 21:30:00;16.33;16.26;34.86;;Data er manuelt kontrolleret
21-09-2020 21:00:00;13.05;13.22;45.42;;Data er manuelt kontrolleret
21-09-2020 20:30:00;15.98;16.15;38.16;;Data er manuelt kontrolleret
21-09-2020 20:00:00;12.42;11.48;53.99;;Data er manuelt kontrolleret
21-09-2020 19:30:00;12.46;12.08;53.91;;Data er manuelt kontrolleret
21-09-2020 19:00:00;10.1;9.88;58.36;;Data er manuelt kontrolleret
21-09-2020 18:30:00;6.04;5.93;63.37;;Data er manuelt kontrolleret
21-09-2020 18:00:00;8.63;8.17;62.15;;Data er manuelt kontrolleret
21-09-2020 17:30:00;7.21;6.79;65.33;;Data er manuelt kontrolleret
21-09-2020 17:00:00;5.92;5.26;67.02;;Data er manuelt kontrolleret
21-09-2020 16:30:00;7.13;6.37;65.05;;Data er manuelt kontrolleret
21-09-2020 16:00:00;6.27;5.28;64.87;;Data er manuelt kontrolleret
21-09-2020 15:30:00;7.17;5.66;64.24;;Data er manuelt kontrolleret
21-09-2020 15:00:00;5.68;4.59;64.81;;Data er manuelt kontrolleret
21-09-2020 14:30:00;8.13;5.94;62.64;;Data er manuelt kontrolleret
21-09-2020 14:00:00;6.39;5.12;61.87;;Data er manuelt kontrolleret
21-09-2020 13:30:00;6.83;5.68;58.67;;Data er manuelt kontrolleret
21-09-2020 13:00:00;11.31;8.18;54.23;;Data er manuelt kontrolleret
21-09-2020 12:30:00;8.78;7.04;54.19;;Data er manuelt kontrolleret
21-09-2020 12:00:00;6.96;5.72;56.62;;Data er manuelt kontrolleret
21-09-2020 11:30:00;8.36;6.4;56.78;;Data er manuelt kontrolleret
21-09-2020 11:00:00;6.85;5.7;56.64;;Data er manuelt kontrolleret
21-09-2020 10:30:00;8.97;7.27;54.88;;Data er manuelt kontrolleret
21-09-2020 10:00:00;9.88;7.82;53.21;;Data er manuelt kontrolleret
21-09-2020 09:30:00;10.32;8.4;51.39;;Data er manuelt kontrolleret
21-09-2020 09:00:00;9.95;8.44;50.03;;Data er manuelt kontrolleret
21-09-2020 08:30:00;9.15;7.96;49.3;;Data er manuelt kontrolleret
21-09-2020 08:00:00;10.3;8.49;50.6;;Data er manuelt kontrolleret
21-09-2020 07:30:00;10.82;9.47;49.04;;Data er manuelt kontrolleret
21-09-2020 07:00:00;13.96;12.21;46.77;;Data er manuelt kontrolleret
21-09-2020 06:30:00;20.59;16.08;42.76;;Data er manuelt kontrolleret
21-09-2020 06:00:00;20.38;14.62;46.69;;Data er manuelt kontrolleret
21-09-2020 05:30:00;13.02;11.39;47.34;;Data er manuelt kontrolleret
21-09-2020 05:00:00;10.03;8.79;48.51;;Data er manuelt kontrolleret
21-09-2020 04:30:00;4.11;4.2;53.58;;Data er manuelt kontrolleret
21-09-2020 03:30:00;3.88;4.01;50.07;;Data er manuelt kontrolleret
21-09-2020 03:00:00;2.23;2.26;49.61;;Data er manuelt kontrolleret
21-09-2020 02:30:00;1.87;2.3;47.91;;Data er manuelt kontrolleret
21-09-2020 02:00:00;2.23;2.61;42.98;;Data er manuelt kontrolleret
21-09-2020 01:30:00;3.31;3.41;38.77;;Data er manuelt kontrolleret
21-09-2020 01:00:00;4.15;4.51;;;Data er manuelt kontrolleret
21-09-2020 00:30:00;5.46;5.79;31.13;;Data er manuelt kontrolleret
21-09-2020 00:00:00;8.89;8.84;27.11;6.08;Data er manuelt kontrolleret
20-09-2020 23:30:00;9.19;9.2;27.38;;Data er manuelt kontrolleret
20-09-2020 23:00:00;10.46;10.58;25.72;;Data er manuelt kontrolleret
20-09-2020 22:30:00;14.14;13.76;23.08;;Data er manuelt kontrolleret
20-09-2020 22:00:00;16.72;16.4;22.82;;Data er manuelt kontrolleret
20-09-2020 21:30:00;17.78;17.38;22.92;;Data er manuelt kontrolleret
20-09-2020 21:00:00;21.02;20.43;23.31;;Data er manuelt kontrolleret
20-09-2020 20:30:00;20.25;19.7;28.63;;Data er manuelt kontrolleret
20-09-2020 20:00:00;25.33;24.29;23.65;;Data er manuelt kontrolleret
20-09-2020 19:30:00;34.55;32.87;16.66;;Data er manuelt kontrolleret
20-09-2020 19:00:00;15.69;14.94;43.73;;Data er manuelt kontrolleret
20-09-2020 18:30:00;12.86;12.34;49.73;;Data er manuelt kontrolleret
20-09-2020 18:00:00;9;8.41;57.15;;Data er manuelt kontrolleret
20-09-2020 17:30:00;8.05;8.03;57.75;;Data er manuelt kontrolleret
20-09-2020 17:00:00;5.1;4.83;58.93;;Data er manuelt kontrolleret
20-09-2020 16:30:00;4.42;3.76;61.5;;Data er manuelt kontrolleret
20-09-2020 16:00:00;3.58;3.41;59.98;;Data er manuelt kontrolleret
20-09-2020 15:30:00;4.35;3.72;58.18;;Data er manuelt kontrolleret
20-09-2020 15:00:00;5.21;4;57.33;;Data er manuelt kontrolleret
20-09-2020 14:30:00;4.43;3.54;56.11;;Data er manuelt kontrolleret
20-09-2020 14:00:00;3.32;2.95;53.94;;Data er manuelt kontrolleret
20-09-2020 13:30:00;4.18;3.39;52.63;;Data er manuelt kontrolleret
20-09-2020 13:00:00;3.87;3.01;52;;Data er manuelt kontrolleret
20-09-2020 12:30:00;4.26;3.47;50.68;;Data er manuelt kontrolleret
20-09-2020 12:00:00;3.68;3.24;51.35;;Data er manuelt kontrolleret
20-09-2020 11:30:00;4.83;4.16;48.65;;Data er manuelt kontrolleret
20-09-2020 11:00:00;4.68;3.99;49.08;;Data er manuelt kontrolleret
20-09-2020 10:30:00;5;4.33;50.2;;Data er manuelt kontrolleret
20-09-2020 10:00:00;4.62;4.03;49.16;;Data er manuelt kontrolleret
20-09-2020 09:30:00;5.6;4.99;47.52;;Data er manuelt kontrolleret
20-09-2020 09:00:00;4.89;4.62;47.23;;Data er manuelt kontrolleret
20-09-2020 08:30:00;4.97;4.31;49.14;;Data er manuelt kontrolleret
20-09-2020 08:00:00;4.12;3.59;50.19;;Data er manuelt kontrolleret
20-09-2020 07:30:00;2.51;2.57;50.42;;Data er manuelt kontrolleret
20-09-2020 07:00:00;3.03;2.9;49.83;;Data er manuelt kontrolleret
20-09-2020 06:30:00;3.03;2.88;51.51;;Data er manuelt kontrolleret
20-09-2020 05:30:00;5.87;5.79;21.68;;Data er manuelt kontrolleret
20-09-2020 05:00:00;5.93;6.04;17.91;;Data er manuelt kontrolleret
20-09-2020 04:30:00;7.48;7.37;17.51;;Data er manuelt kontrolleret
20-09-2020 04:00:00;6.08;6.22;19.21;;Data er manuelt kontrolleret
20-09-2020 03:30:00;6.22;6.18;26.51;;Data er manuelt kontrolleret
20-09-2020 03:00:00;5.26;5.22;;;Data er manuelt kontrolleret
20-09-2020 02:30:00;5.43;5.61;22.17;;Data er manuelt kontrolleret
20-09-2020 02:00:00;6.89;6.14;23.12;;Data er manuelt kontrolleret
20-09-2020 01:30:00;6.5;6.7;22.05;;Data er manuelt kontrolleret
20-09-2020 01:00:00;6.27;6.45;26.97;;Data er manuelt kontrolleret
20-09-2020 00:30:00;8.15;8.23;28.39;;Data er manuelt kontrolleret
20-09-2020 00:00:00;7.6;7.79;33.09;5.29;Data er manuelt kontrolleret
19-09-2020 23:30:00;7.89;8.16;36.49;;Data er manuelt kontrolleret
19-09-2020 23:00:00;8.61;8.52;40.47;;Data er manuelt kontrolleret
19-09-2020 22:30:00;12.66;11.94;38.48;;Data er manuelt kontrolleret
19-09-2020 22:00:00;18.31;17.56;32.69;;Data er manuelt kontrolleret
19-09-2020 21:30:00;21.65;20.99;29.75;;Data er manuelt kontrolleret
19-09-2020 21:00:00;21.15;20.96;33.21;;Data er manuelt kontrolleret
19-09-2020 20:30:00;21.7;21.18;37.85;;Data er manuelt kontrolleret
19-09-2020 20:00:00;22.32;21.58;37.24;;Data er manuelt kontrolleret
19-09-2020 19:30:00;17.35;16.79;41.22;;Data er manuelt kontrolleret
19-09-2020 19:00:00;12.72;12.41;44.54;;Data er manuelt kontrolleret
19-09-2020 18:30:00;13.75;12.83;44.17;;Data er manuelt kontrolleret
19-09-2020 18:00:00;6.93;6.6;51.61;;Data er manuelt kontrolleret
19-09-2020 17:30:00;5.36;5.36;56.76;;Data er manuelt kontrolleret
19-09-2020 17:00:00;5.47;5.11;59.6;;Data er manuelt kontrolleret
19-09-2020 16:30:00;6.32;5.33;60.91;;Data er manuelt kontrolleret
19-09-2020 16:00:00;3.77;3.29;63.24;;Data er manuelt kontrolleret
19-09-2020 15:30:00;3.75;3.29;61.78;;Data er manuelt kontrolleret
19-09-2020 15:00:00;4.19;3.77;59.35;;Data er manuelt kontrolleret
19-09-2020 14:30:00;4.31;3.61;59.05;;Data er manuelt kontrolleret
19-09-2020 14:00:00;4.56;3.59;59.21;;Data er manuelt kontrolleret
19-09-2020 13:30:00;4.44;3.42;58.93;;Data er manuelt kontrolleret
19-09-2020 13:00:00;4.61;3.82;57.1;;Data er manuelt kontrolleret
19-09-2020 12:30:00;4.73;3.9;55.87;;Data er manuelt kontrolleret
19-09-2020 12:00:00;4.62;3.5;55.36;;Data er manuelt kontrolleret
19-09-2020 11:30:00;5.57;4.14;54.37;;Data er manuelt kontrolleret
19-09-2020 11:00:00;6.03;4.45;52.64;;Data er manuelt kontrolleret
19-09-2020 10:30:00;4.9;3.74;52.38;;Data er manuelt kontrolleret
19-09-2020 10:00:00;4.46;3.59;53.58;;Data er manuelt kontrolleret
19-09-2020 09:30:00;5.5;4.59;52.93;;Data er manuelt kontrolleret
19-09-2020 09:00:00;5.29;4.11;52.44;;Data er manuelt kontrolleret
19-09-2020 08:30:00;6;4.62;50.62;;Data er manuelt kontrolleret
19-09-2020 08:00:00;6.76;5.76;45.67;;Data er manuelt kontrolleret
19-09-2020 07:30:00;6.32;5.51;45.06;;Data er manuelt kontrolleret
19-09-2020 07:00:00;5.69;5.49;45.51;;Data er manuelt kontrolleret
19-09-2020 06:30:00;5.1;4.8;47.56;;Data er manuelt kontrolleret
19-09-2020 06:00:00;6.34;6.21;47.35;;Data er manuelt kontrolleret
19-09-2020 05:30:00;5.89;5.32;49.75;;Data er manuelt kontrolleret
19-09-2020 04:30:00;4.64;4.75;50.47;;Data er manuelt kontrolleret
19-09-2020 04:00:00;4.29;4.43;48.06;;Data er manuelt kontrolleret
19-09-2020 03:30:00;3.99;4.14;48.18;;Data er manuelt kontrolleret
19-09-2020 03:00:00;3.68;3.52;49.95;;Data er manuelt kontrolleret
19-09-2020 02:30:00;3.07;3.2;51.1;;Data er manuelt kontrolleret
19-09-2020 02:00:00;2.78;3.2;;;Data er manuelt kontrolleret
19-09-2020 01:30:00;3.17;3.33;51.76;;Data er manuelt kontrolleret
19-09-2020 01:00:00;3.26;3.1;52.99;;Data er manuelt kontrolleret
19-09-2020 00:30:00;3.34;3.64;53.52;;Data er manuelt kontrolleret
19-09-2020 00:00:00;2.96;2.74;55.58;6.41;Data er manuelt kontrolleret
18-09-2020 23:30:00;2.8;3.13;56.58;;Data er manuelt kontrolleret
18-09-2020 23:00:00;2.98;3.16;55.69;;Data er manuelt kontrolleret
18-09-2020 22:30:00;4.41;4.5;53.74;;Data er manuelt kontrolleret
18-09-2020 22:00:00;5.29;5.21;54.15;;Data er manuelt kontrolleret
18-09-2020 21:30:00;7.86;7.61;50.95;;Data er manuelt kontrolleret
18-09-2020 21:00:00;7.83;7.51;51.25;;Data er manuelt kontrolleret
18-09-2020 20:30:00;8.96;8.72;51.52;;Data er manuelt kontrolleret
18-09-2020 20:00:00;4.42;4.54;57.67;;Data er manuelt kontrolleret
18-09-2020 19:30:00;5.81;5.36;56.8;;Data er manuelt kontrolleret
18-09-2020 19:00:00;4.99;4.71;57.57;;Data er manuelt kontrolleret
18-09-2020 18:30:00;4.74;4.81;58.88;;Data er manuelt kontrolleret
18-09-2020 18:00:00;4.7;4.48;61.01;;Data er manuelt kontrolleret
18-09-2020 17:30:00;5.07;4.42;62.87;;Data er manuelt kontrolleret
18-09-2020 17:00:00;3.9;3.81;64.43;;Data er manuelt kontrolleret
18-09-2020 16:30:00;4.42;3.68;65.08;;Data er manuelt kontrolleret
18-09-2020 16:00:00;4.05;3.14;67.26;;Data er manuelt kontrolleret
18-09-2020 15:30:00;5.2;4.31;68.64;;Data er manuelt kontrolleret
18-09-2020 15:00:00;3.9;3.26;71.39;;Data er manuelt kontrolleret
18-09-2020 14:30:00;4.57;3.93;70.22;;Data er manuelt kontrolleret
18-09-2020 14:00:00;4.65;3.52;69.55;;Data er manuelt kontrolleret
18-09-2020 13:30:00;5.15;3.71;69.53;;Data er manuelt kontrolleret
18-09-2020 13:00:00;4.48;3.31;68.92;;Data er manuelt kontrolleret
18-09-2020 12:30:00;4.27;3.29;68.4;;Data er manuelt kontrolleret
18-09-2020 12:00:00;5;3.62;69.09;;Data er manuelt kontrolleret
18-09-2020 11:30:00;4.73;3.56;67.41;;Data er manuelt kontrolleret
18-09-2020 11:00:00;4.15;3.16;65.36;;Data er manuelt kontrolleret
18-09-2020 10:30:00;4.36;3.54;63.46;;Data er manuelt kontrolleret
18-09-2020 10:00:00;5.05;3.98;63.66;;Data er manuelt kontrolleret
18-09-2020 09:30:00;5.09;3.96;64.71;;Data er manuelt kontrolleret
18-09-2020 09:00:00;6.76;4.99;62.67;;Data er manuelt kontrolleret
18-09-2020 08:30:00;8.93;6.5;54.82;;Data er manuelt kontrolleret
18-09-2020 08:00:00;9.92;7.44;51.92;;Data er manuelt kontrolleret
18-09-2020 07:30:00;11.03;8.71;48.86;;Data er manuelt kontrolleret
18-09-2020 07:00:00;20.29;15.36;39.83;;Data er manuelt kontrolleret
18-09-2020 06:30:00;23.82;18.85;34.04;;Data er manuelt kontrolleret
18-09-2020 06:00:00;13.64;11.72;42.49;;Data er manuelt kontrolleret
18-09-2020 05:30:00;11.88;10.54;40.99;;Data er manuelt kontrolleret
18-09-2020 05:00:00;11.15;10.1;40.81;;Data er manuelt kontrolleret
18-09-2020 04:30:00;8.37;8.15;43.46;;Data er manuelt kontrolleret
18-09-2020 03:30:00;4.39;4.7;43.46;;Data er manuelt kontrolleret
18-09-2020 03:00:00;6.5;6.35;32.67;;Data er manuelt kontrolleret
18-09-2020 02:30:00;4.73;5.07;41.53;;Data er manuelt kontrolleret
18-09-2020 02:00:00;6;6.16;34.1;;Data er manuelt kontrolleret
18-09-2020 01:30:00;8.76;8.67;30.93;;Data er manuelt kontrolleret
18-09-2020 00:30:00;9.56;9.72;30.64;;Data er manuelt kontrolleret
18-09-2020 00:00:00;11.69;11.66;32.42;5.3;Data er manuelt kontrolleret
17-09-2020 23:30:00;16.08;16.05;26.72;;Data er manuelt kontrolleret
17-09-2020 23:00:00;20.83;20.53;25.36;;Data er manuelt kontrolleret
17-09-2020 22:30:00;21.48;21.28;29.25;;Data er manuelt kontrolleret
17-09-2020 22:00:00;26.06;25.4;24.13;;Data er manuelt kontrolleret
17-09-2020 21:30:00;29.05;27.56;21.15;;Data er manuelt kontrolleret
17-09-2020 21:00:00;27.56;26.87;27.93;;Data er manuelt kontrolleret
17-09-2020 20:30:00;16.73;16.51;48.03;;Data er manuelt kontrolleret
17-09-2020 20:00:00;19.59;18.98;44.29;;Data er manuelt kontrolleret
17-09-2020 19:30:00;11.23;11.32;56.01;;Data er manuelt kontrolleret
17-09-2020 19:00:00;11.2;11.63;56.74;;Data er manuelt kontrolleret
17-09-2020 18:30:00;10.26;10.18;58.44;;Data er manuelt kontrolleret
17-09-2020 18:00:00;12.77;12.56;58.94;;Data er manuelt kontrolleret
17-09-2020 17:30:00;8.46;8;65.62;;Data er manuelt kontrolleret
17-09-2020 17:00:00;5.49;5.05;69.73;;Data er manuelt kontrolleret
17-09-2020 16:30:00;9.05;8;66.19;;Data er manuelt kontrolleret
17-09-2020 16:00:00;10.26;8.6;66.19;;Data er manuelt kontrolleret
17-09-2020 15:30:00;6.5;5.64;69.69;;Data er manuelt kontrolleret
17-09-2020 15:00:00;7.48;6.27;66.98;;Data er manuelt kontrolleret
17-09-2020 14:30:00;8.32;6.32;66.39;;Data er manuelt kontrolleret
17-09-2020 14:00:00;8.32;6.53;65.3;;Data er manuelt kontrolleret
17-09-2020 13:30:00;8.09;6.09;65.08;;Data er manuelt kontrolleret
17-09-2020 13:00:00;8.15;6.13;63.5;;Data er manuelt kontrolleret
17-09-2020 12:30:00;11.05;7.77;60.97;;Data er manuelt kontrolleret
17-09-2020 12:00:00;9.61;6.56;60.32;;Data er manuelt kontrolleret
17-09-2020 11:30:00;9.5;6.86;58.48;;Data er manuelt kontrolleret
17-09-2020 11:00:00;10.03;7.16;56.05;;Data er manuelt kontrolleret
17-09-2020 10:30:00;8.5;6.05;56.39;;Data er manuelt kontrolleret
17-09-2020 10:00:00;8.1;6.05;57.1;;Data er manuelt kontrolleret
17-09-2020 09:30:00;11.7;8.5;53.03;;Data er manuelt kontrolleret
17-09-2020 09:00:00;15.99;11.56;48.94;;Data er manuelt kontrolleret
17-09-2020 08:30:00;26.27;18.51;37.75;;Data er manuelt kontrolleret
17-09-2020 08:00:00;27.17;20.57;36.94;;Data er manuelt kontrolleret
17-09-2020 07:30:00;31.84;24.49;35.02;;Data er manuelt kontrolleret
17-09-2020 07:00:00;37.32;29.97;29.96;;Data er manuelt kontrolleret
17-09-2020 06:30:00;27.19;23.31;35.85;;Data er manuelt kontrolleret
17-09-2020 05:30:00;16.93;14.02;43.52;;Data er manuelt kontrolleret
17-09-2020 05:00:00;7.83;7.58;49.08;;Data er manuelt kontrolleret
17-09-2020 04:30:00;4.42;3.92;53.03;;Data er manuelt kontrolleret
17-09-2020 04:00:00;3.65;3.37;54.85;;Data er manuelt kontrolleret
17-09-2020 03:30:00;2.06;2.05;55.48;;Data er manuelt kontrolleret
17-09-2020 03:00:00;1.58;1.72;;;Data er manuelt kontrolleret
17-09-2020 02:30:00;1.57;1.59;58.82;;Data er manuelt kontrolleret
