Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;NOx;CO;SO2;PM_2.5_Lvs;NO2;comment
08-01-2021 14:30:00;206,32;0,48;0,2;;62,6;Data er manuelt kontrolleret
08-01-2021 14:00:00;155,2;0,42;0,06;;38,02;Data er manuelt kontrolleret
08-01-2021 13:30:00;151,49;0,38;0;;24,1;Data er manuelt kontrolleret
08-01-2021 13:00:00;167,67;0,45;-0,26;;43,13;Data er manuelt kontrolleret
08-01-2021 12:30:00;138,71;0,36;-0,09;;41;Data er manuelt kontrolleret
08-01-2021 12:00:00;178,84;0,47;0,58;;30,33;Data er manuelt kontrolleret
08-01-2021 11:30:00;131,98;0,34;0,06;;38,67;Data er manuelt kontrolleret
08-01-2021 11:00:00;112,93;0,33;-0,29;;44,37;Data er manuelt kontrolleret
08-01-2021 10:30:00;146,44;0,31;-0,58;;45,46;Data er manuelt kontrolleret
08-01-2021 10:00:00;151,05;0,35;-0,35;;49;Data er manuelt kontrolleret
08-01-2021 09:30:00;120,51;0,31;-0,26;;39,49;Data er manuelt kontrolleret
08-01-2021 09:00:00;147,53;0,29;-0,23;;49,76;Data er manuelt kontrolleret
08-01-2021 08:30:00;180,12;0,3;-0,26;;58,81;Data er manuelt kontrolleret
08-01-2021 08:00:00;183,47;0,36;0,03;;51,66;Data er manuelt kontrolleret
08-01-2021 07:30:00;166,35;0,36;-0,58;;42;Data er manuelt kontrolleret
08-01-2021 07:00:00;110,96;0,33;-0,89;;36,89;Data er manuelt kontrolleret
08-01-2021 06:30:00;98,55;0,36;-0,29;;29,78;Data er manuelt kontrolleret
08-01-2021 06:00:00;81,57;0,24;-0,14;;24,27;Data er manuelt kontrolleret
08-01-2021 05:30:00;68,6;0,24;-0,4;;15,66;Data er manuelt kontrolleret
08-01-2021 04:30:00;8,19;0,22;-0,69;;5,09;Data er manuelt kontrolleret
08-01-2021 04:00:00;4,59;0,23;-0,89;;3,19;Data er manuelt kontrolleret
08-01-2021 03:30:00;7,55;0,22;-0,6;;5,01;Data er manuelt kontrolleret
08-01-2021 03:00:00;5,57;0,23;-0,43;;4,15;Data er manuelt kontrolleret
08-01-2021 02:30:00;3,82;0,24;-0,55;;3,52;Data er manuelt kontrolleret
08-01-2021 02:00:00;3,58;0,22;-0,75;;3,33;Data er manuelt kontrolleret
08-01-2021 01:30:00;7,52;0,23;-0,83;;5,34;Data er manuelt kontrolleret
08-01-2021 01:00:00;7,88;0,22;-0,92;;5,51;Data er manuelt kontrolleret
08-01-2021 00:30:00;21,52;0,24;-1,44;;9,56;Data er manuelt kontrolleret
08-01-2021 00:00:00;10;0,23;-0,95;6,11;6,87;Data er manuelt kontrolleret
07-01-2021 23:30:00;18,3;0,26;-0,14;;9,96;Data er manuelt kontrolleret
07-01-2021 23:00:00;37,71;0,31;-0,52;;13,81;Data er manuelt kontrolleret
07-01-2021 22:30:00;51,03;0,29;-0,49;;13,14;Data er manuelt kontrolleret
07-01-2021 22:00:00;61,83;0,34;-0,52;;29,59;Data er manuelt kontrolleret
07-01-2021 21:30:00;49,44;0,33;-0,43;;22,38;Data er manuelt kontrolleret
07-01-2021 21:00:00;73,8;0,34;-0,46;;27,85;Data er manuelt kontrolleret
07-01-2021 20:30:00;60,32;0,33;-0,06;;25,59;Data er manuelt kontrolleret
07-01-2021 20:00:00;55,56;0,34;-0,52;;25,44;Data er manuelt kontrolleret
07-01-2021 19:30:00;65,35;0,35;-0,29;;31,21;Data er manuelt kontrolleret
07-01-2021 19:00:00;63,28;0,35;-0,26;;24,29;Data er manuelt kontrolleret
07-01-2021 18:30:00;109,7;0,4;-0,23;;31,36;Data er manuelt kontrolleret
07-01-2021 18:00:00;125,23;0,5;0;;46,15;Data er manuelt kontrolleret
07-01-2021 17:30:00;153,78;0,49;-0,46;;47,41;Data er manuelt kontrolleret
07-01-2021 17:00:00;156,84;0,5;0,2;;40,83;Data er manuelt kontrolleret
07-01-2021 16:30:00;163,63;0,49;0,14;;42,71;Data er manuelt kontrolleret
07-01-2021 16:00:00;197,71;0,45;0,52;;31,1;Data er manuelt kontrolleret
07-01-2021 15:30:00;198,75;0,49;0,55;;61,83;Data er manuelt kontrolleret
07-01-2021 15:00:00;216,07;0,51;0,29;;56;Data er manuelt kontrolleret
07-01-2021 14:30:00;164,99;0,49;0,17;;40,32;Data er manuelt kontrolleret
07-01-2021 14:00:00;160,57;0,49;0,34;;33,3;Data er manuelt kontrolleret
07-01-2021 13:30:00;206,26;0,41;0,32;;95,22;Data er manuelt kontrolleret
07-01-2021 13:00:00;156,21;0,41;-0,06;;58,87;Data er manuelt kontrolleret
07-01-2021 12:30:00;140,22;0,36;-0,09;;45,15;Data er manuelt kontrolleret
07-01-2021 12:00:00;122,04;0,35;1,55;;37,71;Data er manuelt kontrolleret
07-01-2021 11:30:00;107,35;0,34;2,56;;37,66;Data er manuelt kontrolleret
07-01-2021 11:00:00;140,66;0,37;1,21;;47,18;Data er manuelt kontrolleret
07-01-2021 10:30:00;140,43;0,31;0,34;;37,91;Data er manuelt kontrolleret
07-01-2021 10:00:00;143,13;0,33;0,03;;30,49;Data er manuelt kontrolleret
07-01-2021 09:30:00;165,93;0,31;0,63;;58,83;Data er manuelt kontrolleret
07-01-2021 09:00:00;156,67;0,31;0,52;;60,59;Data er manuelt kontrolleret
07-01-2021 08:30:00;170,46;0,33;0,26;;53,17;Data er manuelt kontrolleret
07-01-2021 08:00:00;134,74;0,35;-0,03;;46,4;Data er manuelt kontrolleret
07-01-2021 07:30:00;166,14;0,44;0,78;;44,04;Data er manuelt kontrolleret
07-01-2021 07:00:00;108,08;0,4;0,43;;38,75;Data er manuelt kontrolleret
07-01-2021 06:30:00;109,26;0,37;0,4;;32,03;Data er manuelt kontrolleret
07-01-2021 06:00:00;135,79;0,28;0,55;;41,58;Data er manuelt kontrolleret
07-01-2021 05:30:00;35,88;0,26;0,11;;16,03;Data er manuelt kontrolleret
07-01-2021 05:00:00;20,5;0,24;-0,23;;11,93;Data er manuelt kontrolleret
07-01-2021 04:30:00;12,22;0,22;-0,37;;7,71;Data er manuelt kontrolleret
07-01-2021 03:30:00;7,5;0,22;-0,06;;5,47;Data er manuelt kontrolleret
07-01-2021 03:00:00;11;0,23;-0,03;;7,52;Data er manuelt kontrolleret
07-01-2021 02:30:00;9,1;0,24;-0,2;;4,59;Data er manuelt kontrolleret
07-01-2021 02:00:00;8,68;0,23;-0,4;;5,72;Data er manuelt kontrolleret
07-01-2021 01:30:00;6,64;0,24;-0,46;;4,49;Data er manuelt kontrolleret
07-01-2021 01:00:00;6,66;0,26;-0,34;;4,53;Data er manuelt kontrolleret
07-01-2021 00:30:00;12,57;0,24;-0,57;;6,94;Data er manuelt kontrolleret
07-01-2021 00:00:00;9,49;0,24;-0,34;;5,43;Data er manuelt kontrolleret
06-01-2021 23:30:00;13,35;0,26;-0,49;;6,37;Data er manuelt kontrolleret
06-01-2021 23:00:00;26,07;0,34;-0,46;;12,03;Data er manuelt kontrolleret
06-01-2021 22:30:00;33,77;0,28;-0,6;;12,99;Data er manuelt kontrolleret
06-01-2021 22:00:00;42,76;0,3;-0,43;;10,82;Data er manuelt kontrolleret
06-01-2021 21:30:00;18,8;0,26;-0,49;;9,08;Data er manuelt kontrolleret
06-01-2021 21:00:00;49,67;0,3;-0,11;;13,98;Data er manuelt kontrolleret
06-01-2021 20:30:00;50,51;0,31;-0,43;;20,96;Data er manuelt kontrolleret
06-01-2021 20:00:00;44,75;0,31;-0,4;;19,41;Data er manuelt kontrolleret
06-01-2021 19:30:00;33,89;0,29;-0,66;;15,36;Data er manuelt kontrolleret
06-01-2021 19:00:00;39,95;0,3;-0,72;;18,28;Data er manuelt kontrolleret
06-01-2021 18:30:00;52,17;0,35;-0,63;;21,48;Data er manuelt kontrolleret
06-01-2021 18:00:00;73,4;0,42;-0,23;;27,69;Data er manuelt kontrolleret
06-01-2021 17:30:00;84,84;0,37;-0,23;;32;Data er manuelt kontrolleret
06-01-2021 17:00:00;153,96;0,41;-0,03;;47,97;Data er manuelt kontrolleret
06-01-2021 16:30:00;142,9;0,41;-0,2;;29,99;Data er manuelt kontrolleret
06-01-2021 16:00:00;162,01;0,38;-0,06;;65,83;Data er manuelt kontrolleret
06-01-2021 15:30:00;144,58;0,41;-0,46;;39,84;Data er manuelt kontrolleret
06-01-2021 15:00:00;146,13;0,42;-0,17;;28,69;Data er manuelt kontrolleret
06-01-2021 14:30:00;122,38;0,43;-0,17;;46,65;Data er manuelt kontrolleret
06-01-2021 14:00:00;140,63;0,41;-0,09;;32;Data er manuelt kontrolleret
06-01-2021 13:30:00;118,71;0,33;-0,29;;46,4;Data er manuelt kontrolleret
06-01-2021 13:00:00;115,32;0,33;-0,26;;42,69;Data er manuelt kontrolleret
06-01-2021 12:00:00;89,47;0,36;-0,57;;23,77;Data er manuelt kontrolleret
06-01-2021 11:30:00;90,1;0,33;-0,66;;32,46;Data er manuelt kontrolleret
06-01-2021 11:00:00;78,68;0,34;-0,63;;19,22;Data er manuelt kontrolleret
06-01-2021 10:30:00;115,21;0,36;0,03;;44,24;Data er manuelt kontrolleret
06-01-2021 10:00:00;109,82;0,33;1,15;;27,2;Data er manuelt kontrolleret
06-01-2021 09:30:00;82,64;0,36;-0,34;;29,8;Data er manuelt kontrolleret
06-01-2021 09:00:00;90,1;0,3;-0,34;;29,26;Data er manuelt kontrolleret
06-01-2021 08:30:00;131,94;0,31;-0,03;;48,44;Data er manuelt kontrolleret
05-01-2021 09:00:00;160,25;0,3;-0,52;;59,4;Data er manuelt kontrolleret
05-01-2021 08:30:00;112,32;0,33;-0,26;;30,58;Data er manuelt kontrolleret
05-01-2021 08:00:00;134,31;0,42;0,26;;34,31;Data er manuelt kontrolleret
05-01-2021 07:30:00;248,49;0,47;0,4;;83,98;Data er manuelt kontrolleret
05-01-2021 07:00:00;103,91;0,35;-0,17;;35,59;Data er manuelt kontrolleret
05-01-2021 06:30:00;83,35;0,37;-0,72;;26,72;Data er manuelt kontrolleret
05-01-2021 05:30:00;28,67;0,28;-0,92;;9,89;Data er manuelt kontrolleret
05-01-2021 05:00:00;17,29;0,28;-0,77;;4,92;Data er manuelt kontrolleret
05-01-2021 04:30:00;11,84;0,31;-0,66;;6,73;Data er manuelt kontrolleret
05-01-2021 04:00:00;8,85;0,26;-0,72;;5,22;Data er manuelt kontrolleret
05-01-2021 03:30:00;10,71;0,26;-0,89;;4,34;Data er manuelt kontrolleret
05-01-2021 03:00:00;7,17;0,26;-0,74;;5,2;Data er manuelt kontrolleret
05-01-2021 02:30:00;7,84;0,26;-0,63;;4,99;Data er manuelt kontrolleret
05-01-2021 02:00:00;5,07;0,24;-0,89;;3,35;Data er manuelt kontrolleret
05-01-2021 01:30:00;5,39;0,26;-1,06;;3,08;Data er manuelt kontrolleret
05-01-2021 01:00:00;5,72;0,24;-0,63;;3,31;Data er manuelt kontrolleret
05-01-2021 00:30:00;12,64;0,26;-0,97;;4,84;Data er manuelt kontrolleret
05-01-2021 00:00:00;9,77;0,27;-1,03;;5,13;Data er manuelt kontrolleret
04-01-2021 23:30:00;12,55;0,28;-0,95;;6,04;Data er manuelt kontrolleret
04-01-2021 23:00:00;46,84;0,33;-0,86;;15,11;Data er manuelt kontrolleret
04-01-2021 22:30:00;28,55;0,31;-1,35;;8,57;Data er manuelt kontrolleret
04-01-2021 22:00:00;40,35;0,37;-1;;14,11;Data er manuelt kontrolleret
04-01-2021 21:30:00;29,32;0,31;-0,92;;11,86;Data er manuelt kontrolleret
04-01-2021 21:00:00;84,32;0,31;-0,52;;35,92;Data er manuelt kontrolleret
04-01-2021 20:30:00;37,7;0,3;-0,66;;17,06;Data er manuelt kontrolleret
04-01-2021 20:00:00;70,48;0,33;-0,77;;15,43;Data er manuelt kontrolleret
04-01-2021 19:30:00;53,03;0,34;-1,06;;21;Data er manuelt kontrolleret
04-01-2021 19:00:00;69,62;0,34;-0,86;;27,52;Data er manuelt kontrolleret
04-01-2021 18:30:00;54,77;0,34;-0,69;;22,53;Data er manuelt kontrolleret
04-01-2021 18:00:00;90,14;0,35;-0,72;;38,06;Data er manuelt kontrolleret
04-01-2021 17:30:00;116,66;0,36;-0,6;;35,42;Data er manuelt kontrolleret
04-01-2021 17:00:00;142,62;0,48;-0,4;;38,94;Data er manuelt kontrolleret
04-01-2021 16:30:00;143,21;0,38;-0,77;;35,61;Data er manuelt kontrolleret
04-01-2021 16:00:00;155,35;0,43;-0,37;;54,16;Data er manuelt kontrolleret
04-01-2021 15:30:00;199,15;0,47;-0,23;;65,98;Data er manuelt kontrolleret
04-01-2021 15:00:00;186,87;0,49;0,2;;52,5;Data er manuelt kontrolleret
04-01-2021 14:30:00;160,52;0,45;0,06;;44,5;Data er manuelt kontrolleret
04-01-2021 14:00:00;158,36;0,38;-0,23;;52;Data er manuelt kontrolleret
04-01-2021 13:30:00;112,88;0,34;1,29;;0;Data er manuelt kontrolleret
04-01-2021 13:00:00;83,44;0,33;3,89;;29,51;Data er manuelt kontrolleret
04-01-2021 12:30:00;122,21;0,34;2,4;;38,42;Data er manuelt kontrolleret
04-01-2021 12:00:00;125,15;0,31;-0,09;;43,87;Data er manuelt kontrolleret
04-01-2021 11:30:00;102,53;0,29;0,46;;42,19;Data er manuelt kontrolleret
04-01-2021 11:00:00;104,31;0,28;0,34;;39,82;Data er manuelt kontrolleret
04-01-2021 10:30:00;118,77;0,27;0,03;;46,53;Data er manuelt kontrolleret
04-01-2021 10:00:00;113,56;0,26;1,29;;42,92;Data er manuelt kontrolleret
04-01-2021 09:30:00;61,79;0,28;-0,43;;23,31;Data er manuelt kontrolleret
04-01-2021 09:00:00;87,96;0,26;-0,46;;22,32;Data er manuelt kontrolleret
04-01-2021 08:30:00;154,07;0,29;0,06;;48,41;Data er manuelt kontrolleret
04-01-2021 08:00:00;116,68;0,29;-0,11;;31,67;Data er manuelt kontrolleret
04-01-2021 07:30:00;141,09;0,33;0,31;;51,62;Data er manuelt kontrolleret
04-01-2021 07:00:00;108,09;0,37;0,23;;43,18;Data er manuelt kontrolleret
04-01-2021 06:30:00;97,25;0,33;-0,57;;22,55;Data er manuelt kontrolleret
04-01-2021 06:00:00;49,88;0,27;-1,14;;18,26;Data er manuelt kontrolleret
04-01-2021 05:30:00;25,67;0,21;-1,49;;8,49;Data er manuelt kontrolleret
04-01-2021 04:30:00;6,08;0,19;-2,26;;4,02;Data er manuelt kontrolleret
04-01-2021 04:00:00;5,43;0,17;-1,86;;3,4;Data er manuelt kontrolleret
04-01-2021 03:30:00;3,1;0,16;-1,32;;1,99;Data er manuelt kontrolleret
04-01-2021 03:00:00;4,72;0,16;-1,23;;2,87;Data er manuelt kontrolleret
04-01-2021 02:30:00;7;0,17;-1,23;;3,58;Data er manuelt kontrolleret
04-01-2021 02:00:00;4,8;0,17;-1,69;;2,22;Data er manuelt kontrolleret
04-01-2021 01:30:00;2,2;0,17;-1,26;;1,53;Data er manuelt kontrolleret
04-01-2021 01:00:00;4,92;0,17;-0,63;;3,25;Data er manuelt kontrolleret
04-01-2021 00:30:00;11,09;0,19;-1,37;;5,89;Data er manuelt kontrolleret
04-01-2021 00:00:00;9,7;0,19;-1,4;;4,51;Data er manuelt kontrolleret
03-01-2021 23:30:00;15,68;0,2;-1,37;;7,1;Data er manuelt kontrolleret
03-01-2021 23:00:00;31,33;0,26;-1,09;;15,72;Data er manuelt kontrolleret
03-01-2021 22:30:00;21,13;0,23;-0,46;;9,89;Data er manuelt kontrolleret
03-01-2021 22:00:00;49,82;0,27;-0,03;;22,64;Data er manuelt kontrolleret
03-01-2021 21:30:00;61,93;0,29;-0,11;;29,97;Data er manuelt kontrolleret
03-01-2021 21:00:00;29,64;0,27;-0,54;;12,87;Data er manuelt kontrolleret
03-01-2021 20:30:00;41,46;0,24;-0,63;;6,62;Data er manuelt kontrolleret
03-01-2021 20:00:00;30,29;0,27;-0,86;;13,04;Data er manuelt kontrolleret
03-01-2021 19:30:00;28,21;0,29;-0,8;;11,61;Data er manuelt kontrolleret
03-01-2021 19:00:00;35,4;0,27;-0,63;;14,06;Data er manuelt kontrolleret
03-01-2021 18:30:00;39,26;0,31;-0,89;;15,01;Data er manuelt kontrolleret
03-01-2021 18:00:00;46,45;0,26;-1;;18,02;Data er manuelt kontrolleret
03-01-2021 17:30:00;38,36;0,28;-1,49;;14,99;Data er manuelt kontrolleret
03-01-2021 17:00:00;36,74;0,28;-1,17;;16,54;Data er manuelt kontrolleret
03-01-2021 16:30:00;36,43;0,29;-0,8;;15,93;Data er manuelt kontrolleret
03-01-2021 16:00:00;62,18;0,28;-0,09;;13,98;Data er manuelt kontrolleret
03-01-2021 15:30:00;50,97;0,28;0,03;;21,13;Data er manuelt kontrolleret
03-01-2021 15:00:00;60,74;0,34;0,43;;23,98;Data er manuelt kontrolleret
03-01-2021 14:30:00;35,88;0,36;1,77;;14,36;Data er manuelt kontrolleret
03-01-2021 14:00:00;37,39;0,24;2,66;;16,98;Data er manuelt kontrolleret
03-01-2021 13:30:00;39,36;0,24;1,2;;17,35;Data er manuelt kontrolleret
03-01-2021 13:00:00;39,17;0,26;-0,77;;14,15;Data er manuelt kontrolleret
03-01-2021 12:30:00;38,17;0,23;-2,03;;15,15;Data er manuelt kontrolleret
03-01-2021 12:00:00;29,47;0,33;-1,86;;13,06;Data er manuelt kontrolleret
03-01-2021 11:30:00;23,79;0,21;0,49;;10,33;Data er manuelt kontrolleret
03-01-2021 11:00:00;37,79;0,23;3,52;;18,97;Data er manuelt kontrolleret
03-01-2021 10:30:00;27,21;0,21;-0,89;;13,08;Data er manuelt kontrolleret
03-01-2021 10:00:00;24,4;0,22;-1,83;;11,91;Data er manuelt kontrolleret
03-01-2021 09:30:00;12,6;0,21;-1,29;;6,08;Data er manuelt kontrolleret
03-01-2021 09:00:00;13,62;0,21;-0,71;;7,76;Data er manuelt kontrolleret
03-01-2021 08:30:00;19,45;0,27;-0,83;;10,31;Data er manuelt kontrolleret
03-01-2021 08:00:00;24,96;0,24;-0,97;;13,35;Data er manuelt kontrolleret
03-01-2021 07:30:00;18,4;0,23;-0,69;;8,97;Data er manuelt kontrolleret
03-01-2021 07:00:00;22,13;0,24;-0,57;;11,7;Data er manuelt kontrolleret
03-01-2021 06:30:00;15,51;0,24;-0,8;;8,57;Data er manuelt kontrolleret
03-01-2021 06:00:00;31,69;0,21;-1,29;;19,72;Data er manuelt kontrolleret
03-01-2021 05:30:00;18,82;0,22;-0,57;;11,61;Data er manuelt kontrolleret
03-01-2021 05:00:00;7,02;0,22;-1,14;;5,16;Data er manuelt kontrolleret
03-01-2021 04:30:00;3,96;0,23;-1;;3,23;Data er manuelt kontrolleret
03-01-2021 03:30:00;7,15;0,24;-0,74;;6,33;Data er manuelt kontrolleret
03-01-2021 02:30:00;15,63;0,27;-0,77;;9,56;Data er manuelt kontrolleret
03-01-2021 02:00:00;17,84;0,24;-1,23;;10,35;Data er manuelt kontrolleret
03-01-2021 01:30:00;17;0,27;-1,54;;10,67;Data er manuelt kontrolleret
03-01-2021 01:00:00;53,76;0,29;-0,09;;31,42;Data er manuelt kontrolleret
03-01-2021 00:30:00;70,78;0,33;-0,09;;33,7;Data er manuelt kontrolleret
03-01-2021 00:00:00;31,02;0,33;-0,6;;16,93;Data er manuelt kontrolleret
02-01-2021 23:30:00;36,15;0,3;-0,63;;18,47;Data er manuelt kontrolleret
02-01-2021 23:00:00;54,3;0,33;-0,46;;22,2;Data er manuelt kontrolleret
02-01-2021 22:30:00;77,95;0,34;-0,54;;26,01;Data er manuelt kontrolleret
02-01-2021 22:00:00;62,96;0,37;-0,66;;29,68;Data er manuelt kontrolleret
02-01-2021 21:30:00;65,9;0,35;-0,69;;27,35;Data er manuelt kontrolleret
02-01-2021 21:00:00;80,11;0,4;-0,74;;35,17;Data er manuelt kontrolleret
02-01-2021 20:30:00;103,79;0,48;-0,54;;38,77;Data er manuelt kontrolleret
02-01-2021 20:00:00;75,75;0,41;-0,06;;34,14;Data er manuelt kontrolleret
02-01-2021 19:30:00;72,04;0,42;-0,71;;31,56;Data er manuelt kontrolleret
02-01-2021 19:00:00;83,46;0,4;-0,6;;29,61;Data er manuelt kontrolleret
02-01-2021 18:30:00;76,71;0,44;-0,91;;29,61;Data er manuelt kontrolleret
02-01-2021 18:00:00;86,88;0,54;-0,8;;34,92;Data er manuelt kontrolleret
02-01-2021 17:30:00;109,43;0,51;-1,57;;36,15;Data er manuelt kontrolleret
02-01-2021 17:00:00;80,38;0,38;-1,66;;29,76;Data er manuelt kontrolleret
02-01-2021 16:30:00;95,47;0,43;-0,4;;44,81;Data er manuelt kontrolleret
02-01-2021 16:00:00;103,24;0,44;-0,03;;39,55;Data er manuelt kontrolleret
02-01-2021 15:30:00;103,77;0,45;-0,03;;39,53;Data er manuelt kontrolleret
02-01-2021 15:00:00;128,33;0,65;0,06;;43,07;Data er manuelt kontrolleret
02-01-2021 14:30:00;106,99;0,49;-0,14;;37,01;Data er manuelt kontrolleret
02-01-2021 14:00:00;94,86;0,4;0,34;;34,5;Data er manuelt kontrolleret
02-01-2021 13:30:00;143,07;0,54;0,6;;46,32;Data er manuelt kontrolleret
02-01-2021 13:00:00;114,69;0,5;0,11;;38,86;Data er manuelt kontrolleret
02-01-2021 12:30:00;146,25;0,47;0,26;;45,31;Data er manuelt kontrolleret
02-01-2021 12:00:00;155,52;0,55;0,17;;46,53;Data er manuelt kontrolleret
02-01-2021 11:30:00;169,14;0,56;-0,2;;46,03;Data er manuelt kontrolleret
02-01-2021 11:00:00;107,52;0,37;0,03;;40,45;Data er manuelt kontrolleret
02-01-2021 10:30:00;105,88;0,42;0;;41,86;Data er manuelt kontrolleret
02-01-2021 10:00:00;141,75;0,35;0,11;;46,47;Data er manuelt kontrolleret
02-01-2021 09:30:00;104,23;0,31;-0,23;;36,26;Data er manuelt kontrolleret
02-01-2021 09:00:00;110,24;0,41;-0,34;;32,72;Data er manuelt kontrolleret
02-01-2021 08:30:00;65,54;0,34;-0,51;;26,76;Data er manuelt kontrolleret
02-01-2021 08:00:00;33,72;0,28;-0,63;;20,46;Data er manuelt kontrolleret
02-01-2021 07:30:00;70,69;0,33;-0,57;;28,11;Data er manuelt kontrolleret
02-01-2021 07:00:00;38,52;0,24;-0,34;;20,85;Data er manuelt kontrolleret
02-01-2021 06:30:00;37,5;0,3;-0,54;;20,58;Data er manuelt kontrolleret
02-01-2021 05:30:00;15,82;0,23;-0,43;;11,7;Data er manuelt kontrolleret
02-01-2021 05:00:00;18,46;0,22;-0,8;;11,51;Data er manuelt kontrolleret
02-01-2021 04:30:00;10,5;0,21;-0,71;;8,93;Data er manuelt kontrolleret
02-01-2021 04:00:00;31,31;0,24;-0,71;;13,41;Data er manuelt kontrolleret
02-01-2021 03:30:00;24,79;0,24;-0,77;;10,81;Data er manuelt kontrolleret
02-01-2021 03:00:00;23,12;0,23;-0,97;;10,56;Data er manuelt kontrolleret
02-01-2021 02:30:00;33,62;0,26;-0,97;;11,21;Data er manuelt kontrolleret
02-01-2021 02:00:00;16,16;0,24;-0,8;;9,08;Data er manuelt kontrolleret
02-01-2021 01:30:00;32,05;0,23;-0,34;;13,37;Data er manuelt kontrolleret
02-01-2021 01:00:00;9,98;0,23;-0,74;;7,4;Data er manuelt kontrolleret
02-01-2021 00:30:00;25,78;0,28;-0,51;;14,42;Data er manuelt kontrolleret
02-01-2021 00:00:00;39,78;0,31;-0,31;11,97;21,23;Data er manuelt kontrolleret
01-01-2021 23:30:00;29,49;0,26;-0,26;;15,57;Data er manuelt kontrolleret
01-01-2021 23:00:00;39,86;0,26;-0,37;;19,6;Data er manuelt kontrolleret
01-01-2021 22:30:00;39,57;0,26;-0,34;;21,04;Data er manuelt kontrolleret
01-01-2021 22:00:00;65,52;0,35;0,06;;24,61;Data er manuelt kontrolleret
01-01-2021 21:30:00;69,16;0,33;-0,46;;29,43;Data er manuelt kontrolleret
01-01-2021 21:00:00;53,61;0,29;-0,2;;21,63;Data er manuelt kontrolleret
01-01-2021 20:30:00;28,3;0,26;-0,11;;14,04;Data er manuelt kontrolleret
01-01-2021 20:00:00;32,15;0,29;-0,54;;14,82;Data er manuelt kontrolleret
01-01-2021 19:30:00;35,11;0,31;-0,74;;14,92;Data er manuelt kontrolleret
01-01-2021 19:00:00;46,03;0,31;-0,26;;23,43;Data er manuelt kontrolleret
01-01-2021 18:30:00;48,46;0,33;-0,43;;22,64;Data er manuelt kontrolleret
01-01-2021 18:00:00;98,82;0,48;0,11;;0;Data er manuelt kontrolleret
01-01-2021 17:30:00;78,51;0,42;0,23;;31,61;Data er manuelt kontrolleret
01-01-2021 17:00:00;79,71;0,42;0,14;;31,59;Data er manuelt kontrolleret
01-01-2021 16:30:00;89,54;0,52;0,17;;33,66;Data er manuelt kontrolleret
01-01-2021 16:00:00;70,78;0,43;-0,77;;30,66;Data er manuelt kontrolleret
01-01-2021 15:30:00;84,78;0,42;-0,91;;37,52;Data er manuelt kontrolleret
01-01-2021 15:00:00;88,63;0,47;0,86;;36,41;Data er manuelt kontrolleret
01-01-2021 14:30:00;123,82;0,45;0,71;;46,49;Data er manuelt kontrolleret
01-01-2021 14:00:00;80,99;0,4;0,51;;29,18;Data er manuelt kontrolleret
01-01-2021 13:30:00;75,62;0,38;0,63;;30,35;Data er manuelt kontrolleret
01-01-2021 13:00:00;91,88;0,35;0,74;;33,22;Data er manuelt kontrolleret
01-01-2021 12:30:00;105,74;0,38;0,8;;36,61;Data er manuelt kontrolleret
01-01-2021 12:00:00;69,27;0,38;0,71;;24,46;Data er manuelt kontrolleret
01-01-2021 11:30:00;67,51;0,29;-0,83;;23,54;Data er manuelt kontrolleret
01-01-2021 11:00:00;54,49;0,35;-0,8;;16,29;Data er manuelt kontrolleret
01-01-2021 10:30:00;28,27;0,26;0,2;;12,87;Data er manuelt kontrolleret
01-01-2021 10:00:00;39,02;0,24;0,11;;16,26;Data er manuelt kontrolleret
01-01-2021 09:30:00;36,95;0,24;0,17;;14,82;Data er manuelt kontrolleret
01-01-2021 09:00:00;32,07;0,23;1,05;;15,74;Data er manuelt kontrolleret
01-01-2021 08:30:00;32,63;0,23;0,06;;17,54;Data er manuelt kontrolleret
01-01-2021 08:00:00;19,58;0,23;-0,57;;12,3;Data er manuelt kontrolleret
01-01-2021 07:30:00;21,75;0,24;-0,77;;7,38;Data er manuelt kontrolleret
01-01-2021 07:00:00;15,59;0,23;-0,48;;10,37;Data er manuelt kontrolleret
01-01-2021 06:30:00;28,73;0,26;-0,71;;15,01;Data er manuelt kontrolleret
01-01-2021 06:00:00;22,49;0,27;-0,6;;8,91;Data er manuelt kontrolleret
01-01-2021 05:30:00;16,14;0,23;-0,09;;7,21;Data er manuelt kontrolleret
01-01-2021 04:30:00;15,32;0,27;-0,46;;7,96;Data er manuelt kontrolleret
01-01-2021 04:00:00;13,04;0,27;-0,09;;7;Data er manuelt kontrolleret
01-01-2021 03:30:00;34,81;0,28;0,06;;14,86;Data er manuelt kontrolleret
01-01-2021 03:00:00;20,69;0,28;0,14;;10,77;Data er manuelt kontrolleret
01-01-2021 02:30:00;22,53;0,33;0,2;;11,28;Data er manuelt kontrolleret
01-01-2021 02:00:00;41,56;0,3;0,34;;15,99;Data er manuelt kontrolleret
