Recorded;CO;NO2;SO2;NOx
28-09-2020 00:00:00;0.26;10.32;0.28;13.2
27-09-2020 23:30:00;0.26;12.05;0.3;19.69
27-09-2020 23:00:00;0.27;10.26;0.25;14.7
27-09-2020 22:30:00;0.28;15.99;0.44;26.26
27-09-2020 22:00:00;0.28;16.33;0.47;27.67
27-09-2020 21:30:00;0.26;7.54;0.28;12.01
27-09-2020 21:00:00;0.28;17.05;0.49;29.17
27-09-2020 20:30:00;0.28;15.21;0.39;23.57
27-09-2020 20:00:00;0.31;14.8;0.49;29.17
27-09-2020 19:30:00;0.33;18.47;0.44;33.72
27-09-2020 19:00:00;0.33;16.07;0.54;34.87
27-09-2020 18:30:00;0.3;15.49;0.39;28.9
27-09-2020 18:00:00;0.33;24.09;0.84;46.56
27-09-2020 17:30:00;0.36;27.11;2.27;111.0
27-09-2020 17:00:00;0.47;18.53;0.76;44.06
27-09-2020 16:30:00;0.37;19.15;0.94;54.4
27-09-2020 16:00:00;0.38;16.15;0.89;46.96
27-09-2020 15:30:00;0.4;17.17;0.57;40.55
27-09-2020 15:00:00;0.47;25.84;0.92;56.56
27-09-2020 14:30:00;0.35;17.01;0.73;38.31
27-09-2020 14:00:00;0.37;36.8;1.53;78.19
27-09-2020 13:30:00;0.35;15.59;0.63;35.8
27-09-2020 13:00:00;0.34;32.35;0.84;55.89
27-09-2020 12:30:00;0.35;17.89;0.57;44.33
27-09-2020 12:00:00;0.35;16.76;0.52;37.42
27-09-2020 11:30:00;0.34;17.29;0.55;36.3
27-09-2020 11:00:00;0.35;20.03;0.71;48.45
27-09-2020 10:30:00;0.37;13.61;0.57;30.99
27-09-2020 10:00:00;0.36;15.49;0.55;31.67
27-09-2020 09:30:00;0.36;15.81;0.66;37.64
27-09-2020 09:00:00;0.29;8.01;0.47;25.75
27-09-2020 08:30:00;0.29;9.78;0.44;25.56
27-09-2020 08:00:00;0.3;14.98;0.79;36.1
27-09-2020 07:30:00;0.29;11.34;0.42;21.49
27-09-2020 07:00:00;0.27;11.81;0.39;19.23
27-09-2020 06:30:00;0.3;4.78;0.31;10.75
27-09-2020 06:00:00;0.28;5.18;0.28;10.71
27-09-2020 05:30:00;0.27;4.68;0.28;8.2
27-09-2020 05:00:00;0.28;6.75;0.31;11.91
27-09-2020 04:30:00;0.26;3.55;0.34;5.47
27-09-2020 03:30:00;0.24;2.67;0.87;4.12
27-09-2020 02:30:00;0.24;3.23;0.15;7.58
27-09-2020 02:00:00;0.23;3.08;0.13;5.9
27-09-2020 01:30:00;0.24;6.08;0.18;12.64
27-09-2020 01:00:00;0.28;11.42;0.47;23.04
27-09-2020 00:30:00;0.26;5.47;0.23;12.32
27-09-2020 00:00:00;0.31;6.49;0.26;14.07
26-09-2020 23:30:00;0.26;18.3;0.82;46.97
26-09-2020 23:00:00;0.29;8.57;0.18;19.34
26-09-2020 22:30:00;0.28;11.81;0.31;26.17
26-09-2020 22:00:00;0.24;13.57;0.5;31.5
26-09-2020 21:30:00;0.28;12.7;0.37;28.63
26-09-2020 21:00:00;0.29;12.72;0.69;44.02
26-09-2020 20:30:00;0.29;13.26;0.37;27.21
26-09-2020 20:00:00;0.33;24.05;0.87;51.92
26-09-2020 19:30:00;0.3;15.08;0.45;35.58
26-09-2020 19:00:00;0.36;18.1;0.72;44.58
26-09-2020 18:30:00;0.33;20.07;0.74;44.09
26-09-2020 18:00:00;0.38;18.77;0.77;47.65
26-09-2020 17:30:00;0.51;29.78;0.87;55.93
26-09-2020 17:00:00;0.33;54.15;1.25;94.08
26-09-2020 16:30:00;0.42;32.71;0.85;63.22
26-09-2020 16:00:00;0.44;25.64;1.59;92.8
26-09-2020 15:30:00;0.3;31.65;0.77;60.49
26-09-2020 15:00:00;0.33;12.57;0.95;48.17
26-09-2020 14:30:00;0.33;20.43;1.17;39.33
26-09-2020 14:00:00;0.27;17.12;0.98;42.28
26-09-2020 13:30:00;0.4;31.29;1.06;74.95
26-09-2020 13:00:00;0.38;32.93;1.2;73.69
26-09-2020 12:30:00;0.37;23.16;0.98;59.29
26-09-2020 12:00:00;0.36;32.12;1.09;82.13
26-09-2020 11:30:00;0.36;31.67;0.93;72.43
26-09-2020 11:00:00;0.29;31.01;0.98;70.23
26-09-2020 10:30:00;0.27;20.72;0.58;40.49
26-09-2020 10:00:00;0.23;17.65;0.72;43.53
26-09-2020 09:30:00;0.24;19.21;0.64;43.32
26-09-2020 09:00:00;0.24;11.38;0.32;23.36
26-09-2020 08:30:00;0.23;9.79;0.21;17.31
26-09-2020 08:00:00;0.21;6.58;0.27;17.12
26-09-2020 07:30:00;0.18;5.06;0.24;7.91
26-09-2020 07:00:00;0.18;4.56;0.27;8.61
26-09-2020 06:30:00;0.18;2.55;0.16;4.05
26-09-2020 05:30:00;0.2;3.01;0.14;5.18
26-09-2020 05:00:00;0.18;3.38;0.35;6.77
26-09-2020 04:30:00;0.17;2.21;0.3;2.78
26-09-2020 04:00:00;0.18;1.74;0.03;2.05
26-09-2020 03:30:00;0.18;1.6;0.19;2.45
26-09-2020 03:00:00;0.2;4.11;0.37;7.77
26-09-2020 02:30:00;0.22;3.89;0.35;6.44
26-09-2020 02:00:00;0.21;5.07;0.3;6.68
26-09-2020 01:30:00;0.21;5.12;0.3;7.99
26-09-2020 01:00:00;0.23;6.21;0.24;10.39
26-09-2020 00:30:00;0.22;4.86;0.24;6.68
26-09-2020 00:00:00;0.22;5.66;0.3;8.69
25-09-2020 23:30:00;0.24;10.45;0.4;17.43
25-09-2020 23:00:00;0.38;11.99;0.67;27.31
25-09-2020 22:30:00;0.29;15.36;0.35;23.59
25-09-2020 22:00:00;0.34;20.78;0.7;39.92
25-09-2020 21:30:00;0.36;28.94;0.72;51.74
25-09-2020 21:00:00;0.32;31.86;1.39;76.07
25-09-2020 20:30:00;0.3;20.93;0.62;36.94
25-09-2020 20:00:00;0.32;21.72;0.86;47.96
25-09-2020 19:30:00;0.3;20.12;0.7;39.51
25-09-2020 19:00:00;0.28;24.85;0.78;43.17
25-09-2020 18:30:00;0.31;25.8;0.83;46.94
25-09-2020 18:00:00;0.3;24.99;1.39;62.54
25-09-2020 17:30:00;0.31;30.74;1.39;63.38
25-09-2020 17:00:00;0.34;32.14;1.5;80.92
25-09-2020 16:30:00;0.34;35.21;0.91;64.15
25-09-2020 16:00:00;0.37;49.85;2.19;126.95
25-09-2020 15:30:00;0.36;50.65;2.64;133.95
25-09-2020 15:00:00;0.34;29.84;1.15;61.14
25-09-2020 14:30:00;0.3;1.7;1.68;62.15
25-09-2020 14:00:00;0.3;15.2;1.66;67.45
25-09-2020 13:30:00;0.34;44.4;2.24;96.39
25-09-2020 13:00:00;0.38;51.84;3.33;147.34
25-09-2020 12:30:00;0.32;41.9;2.77;109.98
25-09-2020 12:00:00;0.32;40.61;5.67;82.8
25-09-2020 11:30:00;0.32;40.9;2.75;70.52
25-09-2020 11:00:00;0.34;48.59;1.47;86.61
25-09-2020 10:30:00;0.35;47.97;1.63;108.94
25-09-2020 10:00:00;0.29;33.28;1.18;68.72
25-09-2020 09:30:00;0.23;20.46;0.62;36.76
25-09-2020 09:00:00;0.28;30.19;1.07;56.73
25-09-2020 08:30:00;0.34;38.87;1.34;78.12
25-09-2020 08:00:00;0.41;59.82;2.64;148.83
25-09-2020 07:30:00;0.42;63.52;2.35;155.85
25-09-2020 07:00:00;0.57;64.62;2.54;158.54
25-09-2020 06:30:00;0.56;84.33;3.98;229.81
25-09-2020 06:00:00;0.45;58.39;2.43;150.8
25-09-2020 05:30:00;0.44;68.54;3.63;184.2
25-09-2020 04:30:00;0.28;33.67;1.18;59.3
25-09-2020 04:00:00;0.22;17.17;0.36;22.95
25-09-2020 03:30:00;0.21;29.52;0.2;36.94
25-09-2020 03:00:00;0.19;24.76;0.73;50.68
25-09-2020 02:30:00;0.21;12.29;0.52;20.92
25-09-2020 02:00:00;0.21;8.25;0.39;10.8
25-09-2020 01:30:00;0.21;5.93;0.23;8.19
25-09-2020 01:00:00;0.19;5.76;0.15;5.86
25-09-2020 00:30:00;0.18;7.49;0.33;9.94
25-09-2020 00:00:00;0.18;5.05;0.23;6.44
24-09-2020 23:30:00;0.21;7.0;0.36;11.58
24-09-2020 23:00:00;0.26;10.13;0.33;16.13
24-09-2020 22:30:00;0.29;17.87;0.2;26.48
24-09-2020 22:00:00;0.24;18.09;0.07;26.39
24-09-2020 21:30:00;0.23;23.44;0.52;40.48
24-09-2020 21:00:00;0.39;33.62;1.27;68.14
24-09-2020 20:30:00;0.29;24.66;0.63;48.41
24-09-2020 20:00:00;0.29;25.67;0.57;41.18
24-09-2020 19:30:00;0.29;22.61;0.44;35.8
24-09-2020 19:00:00;0.24;19.64;0.42;28.73
24-09-2020 18:30:00;0.26;17.51;0.42;27.52
24-09-2020 18:00:00;0.21;11.72;0.23;17.66
24-09-2020 17:30:00;0.25;17.12;0.55;24.54
24-09-2020 17:00:00;0.21;14.43;0.47;20.53
24-09-2020 16:30:00;0.19;10.28;0.42;16.12
24-09-2020 16:00:00;0.19;8.27;0.31;14.16
24-09-2020 15:30:00;0.18;6.74;0.31;12.07
24-09-2020 15:00:00;0.18;9.46;0.36;14.68
24-09-2020 14:30:00;0.18;7.89;0.44;14.33
24-09-2020 14:00:00;0.18;6.83;0.42;12.1
24-09-2020 13:30:00;0.17;6.86;0.36;11.26
24-09-2020 13:00:00;0.18;7.83;0.36;13.38
24-09-2020 12:30:00;0.18;6.13;0.31;10.34
24-09-2020 12:00:00;0.19;8.03;0.39;13.51
24-09-2020 11:30:00;0.18;8.68;0.47;14.21
24-09-2020 11:00:00;0.19;7.91;0.39;13.42
24-09-2020 10:30:00;0.19;8.03;0.31;13.14
24-09-2020 10:00:00;0.22;8.92;0.31;15.56
24-09-2020 09:30:00;0.22;10.31;0.34;15.54
24-09-2020 09:00:00;0.26;13.88;0.47;20.6
24-09-2020 08:30:00;0.29;19.69;0.63;34.34
24-09-2020 08:00:00;0.29;22.3;0.79;40.8
24-09-2020 07:30:00;0.35;40.0;1.54;75.97
24-09-2020 07:00:00;0.39;42.34;1.22;79.91
24-09-2020 06:30:00;0.43;46.45;1.3;85.25
24-09-2020 06:00:00;0.39;32.96;1.22;64.82
24-09-2020 05:30:00;0.35;26.22;1.3;55.9
24-09-2020 05:00:00;0.3;18.62;0.82;30.25
24-09-2020 04:30:00;0.29;11.61;0.47;21.03
24-09-2020 03:30:00;0.24;5.08;0.31;8.01
24-09-2020 03:00:00;0.25;4.39;0.39;6.66
24-09-2020 02:30:00;0.26;5.16;0.37;6.17
24-09-2020 02:00:00;0.25;4.7;0.37;5.83
24-09-2020 01:30:00;0.25;4.44;0.34;5.53
24-09-2020 01:00:00;0.24;4.12;0.32;5.15
24-09-2020 00:30:00;0.26;6.99;0.45;9.32
24-09-2020 00:00:00;0.27;7.52;0.5;10.35
23-09-2020 23:30:00;0.27;12.09;0.5;19.55
23-09-2020 23:00:00;0.29;11.36;0.45;14.83
23-09-2020 22:30:00;0.3;12.56;0.45;17.39
23-09-2020 22:00:00;0.31;13.86;0.53;19.3
23-09-2020 21:30:00;0.31;14.48;0.53;23.24
23-09-2020 21:00:00;0.38;27.19;0.69;48.54
23-09-2020 20:30:00;0.38;23.68;0.74;39.85
23-09-2020 20:00:00;0.44;50.14;1.54;94.9
23-09-2020 19:30:00;0.4;43.71;0.82;62.75
23-09-2020 19:00:00;0.44;47.87;0.77;72.33
23-09-2020 18:30:00;0.43;50.29;0.96;82.19
23-09-2020 18:00:00;0.4;30.05;0.67;40.14
23-09-2020 17:30:00;0.39;28.68;0.64;38.14
23-09-2020 17:00:00;0.37;25.19;0.69;32.51
23-09-2020 16:30:00;0.36;26.46;0.69;34.88
23-09-2020 16:00:00;0.49;47.11;1.06;65.09
23-09-2020 15:30:00;0.53;44.07;1.12;63.32
23-09-2020 15:00:00;0.38;33.17;1.06;51.17
23-09-2020 14:30:00;0.36;23.16;0.93;31.1
23-09-2020 14:00:00;0.32;17.56;0.8;24.56
23-09-2020 13:30:00;0.33;34.16;1.09;53.81
23-09-2020 13:00:00;0.47;37.71;1.36;73.17
23-09-2020 12:30:00;0.39;40.11;1.12;66.0
23-09-2020 12:00:00;0.35;34.9;1.17;54.95
23-09-2020 11:30:00;0.42;39.07;1.01;59.82
23-09-2020 11:00:00;0.37;30.81;0.93;45.0
23-09-2020 10:30:00;0.38;30.83;1.49;45.44
23-09-2020 10:00:00;0.36;39.21;1.55;80.16
23-09-2020 09:30:00;0.35;44.6;1.31;80.9
23-09-2020 09:00:00;0.35;30.27;0.77;49.56
23-09-2020 08:30:00;0.36;40.96;1.2;76.34
23-09-2020 08:00:00;0.32;39.64;1.07;71.93
23-09-2020 07:30:00;0.38;53.63;1.71;121.04
23-09-2020 07:00:00;0.46;50.53;1.39;101.59
23-09-2020 06:30:00;0.46;54.87;2.16;143.29
23-09-2020 05:30:00;0.46;60.42;1.6;116.56
23-09-2020 05:00:00;0.26;40.91;0.99;74.24
23-09-2020 04:30:00;0.33;42.37;0.75;64.75
23-09-2020 04:00:00;0.27;40.51;0.54;50.14
23-09-2020 03:30:00;0.25;24.94;0.4;32.78
23-09-2020 03:00:00;0.25;10.7;0.3;13.61
23-09-2020 02:30:00;0.25;11.68;0.3;14.99
23-09-2020 02:00:00;0.25;8.41;0.27;10.31
23-09-2020 01:30:00;0.25;8.25;0.3;10.06
23-09-2020 01:00:00;0.24;15.5;0.38;22.81
23-09-2020 00:30:00;0.24;10.86;0.35;16.92
23-09-2020 00:00:00;0.26;11.98;0.32;15.27
22-09-2020 23:30:00;0.26;16.61;0.62;27.28
22-09-2020 23:00:00;0.31;23.13;0.51;35.24
22-09-2020 22:30:00;0.37;33.41;0.51;47.75
22-09-2020 22:00:00;0.32;27.53;0.35;39.24
22-09-2020 21:30:00;0.41;38.29;0.51;58.62
22-09-2020 21:00:00;0.38;50.74;0.51;72.13
22-09-2020 20:30:00;0.38;43.97;0.46;61.93
22-09-2020 20:00:00;0.37;47.99;0.94;78.61
22-09-2020 19:30:00;0.4;30.52;0.78;49.68
22-09-2020 19:00:00;0.57;39.13;0.97;67.48
22-09-2020 18:30:00;0.48;49.25;1.02;77.22
22-09-2020 18:00:00;0.66;49.7;1.34;89.12
22-09-2020 17:30:00;0.48;59.11;1.1;101.11
22-09-2020 17:00:00;0.3;22.33;0.46;29.91
22-09-2020 16:30:00;0.3;21.22;0.38;30.2
22-09-2020 16:00:00;0.31;15.72;0.54;22.02
22-09-2020 15:30:00;0.29;18.56;0.33;26.78
22-09-2020 15:00:00;0.25;16.0;0.3;23.37
22-09-2020 14:30:00;0.26;17.62;0.36;25.53
22-09-2020 14:00:00;0.25;15.39;0.28;23.14
22-09-2020 13:30:00;0.25;15.59;0.33;23.91
22-09-2020 13:00:00;0.23;15.1;0.36;23.77
22-09-2020 12:30:00;0.24;17.28;0.41;27.07
22-09-2020 12:00:00;0.25;15.03;0.36;21.61
22-09-2020 11:30:00;0.26;19.94;0.41;30.23
22-09-2020 11:00:00;0.3;24.7;0.52;37.74
22-09-2020 10:30:00;0.27;19.65;0.38;29.0
22-09-2020 10:00:00;0.26;26.34;0.57;43.16
22-09-2020 09:30:00;0.3;33.45;0.84;60.05
22-09-2020 09:00:00;0.36;38.59;1.5;85.85
22-09-2020 08:30:00;0.3;40.77;1.26;86.76
22-09-2020 08:00:00;0.33;45.55;1.37;103.09
22-09-2020 07:30:00;0.33;50.78;1.8;122.92
22-09-2020 07:00:00;0.33;49.56;1.61;116.25
22-09-2020 06:30:00;0.48;59.13;2.09;147.16
22-09-2020 06:00:00;0.36;51.48;1.4;109.68
22-09-2020 05:30:00;0.37;49.6;1.18;100.34
22-09-2020 04:30:00;0.26;69.42;1.05;98.81
22-09-2020 04:00:00;0.22;12.29;0.04;18.5
22-09-2020 03:30:00;0.19;8.85;0.09;11.12
22-09-2020 03:00:00;0.18;5.17;0.04;6.8
22-09-2020 02:30:00;0.18;7.3;0.07;9.82
22-09-2020 02:00:00;0.18;8.2;0.04;8.89
22-09-2020 01:30:00;0.18;2.87;0.1;4.56
22-09-2020 01:00:00;0.19;5.28;0.1;7.16
22-09-2020 00:30:00;0.19;4.99;0.04;6.02
22-09-2020 00:00:00;0.18;2.76;0.07;3.82
21-09-2020 23:30:00;0.18;5.82;0.12;7.72
21-09-2020 23:00:00;0.2;12.93;0.04;16.26
21-09-2020 22:30:00;0.22;17.92;0.07;25.08
21-09-2020 22:00:00;0.22;15.24;0.07;20.93
21-09-2020 21:30:00;0.22;11.87;0.15;14.73
21-09-2020 21:00:00;0.2;11.02;0.1;16.4
21-09-2020 20:30:00;0.22;10.43;0.13;13.23
21-09-2020 20:00:00;0.2;10.81;0.02;14.3
21-09-2020 19:30:00;0.2;15.61;0.07;22.82
21-09-2020 19:00:00;0.19;9.36;0.06;12.93
21-09-2020 18:30:00;0.19;8.75;0.03;12.72
21-09-2020 18:00:00;0.19;7.76;0.1;10.68
21-09-2020 17:30:00;0.2;10.3;0.18;14.88
21-09-2020 17:00:00;0.2;10.22;0.13;15.86
21-09-2020 16:30:00;0.19;10.71;0.02;15.56
21-09-2020 16:00:00;0.2;8.17;0.02;11.69
21-09-2020 15:30:00;0.21;8.22;0.15;13.52
21-09-2020 15:00:00;0.2;8.45;0.1;14.64
21-09-2020 14:30:00;0.19;8.36;0.02;14.1
21-09-2020 14:00:00;0.19;7.71;0.07;13.73
21-09-2020 13:30:00;0.2;9.16;0.13;16.06
21-09-2020 13:00:00;0.23;9.24;0.21;17.13
21-09-2020 12:30:00;0.21;12.72;0.21;18.82
21-09-2020 12:00:00;0.19;11.33;0.1;19.36
21-09-2020 11:30:00;0.2;11.94;0.07;19.73
21-09-2020 11:00:00;0.19;8.98;0.05;15.65
21-09-2020 10:30:00;0.21;11.02;0.07;17.37
21-09-2020 10:00:00;0.21;11.51;0.1;19.97
21-09-2020 09:30:00;0.2;7.86;0.05;12.33
21-09-2020 09:00:00;0.19;9.67;0.02;17.14
21-09-2020 08:30:00;0.19;7.95;0.03;13.4
21-09-2020 08:00:00;0.2;10.69;0.02;17.75
21-09-2020 07:30:00;0.2;13.11;0.18;24.24
21-09-2020 07:00:00;0.2;13.75;0.08;23.17
21-09-2020 06:30:00;0.26;22.48;0.16;41.4
21-09-2020 06:00:00;0.23;14.9;0.1;23.04
21-09-2020 05:30:00;0.24;17.11;0.16;28.62
21-09-2020 05:00:00;0.2;9.69;0.1;15.14
21-09-2020 04:30:00;0.2;7.96;0.02;14.37
21-09-2020 03:30:00;0.18;2.42;0.11;3.41
21-09-2020 03:00:00;0.19;2.67;0.14;3.62
21-09-2020 02:30:00;0.19;2.23;0.11;3.04
21-09-2020 02:00:00;0.19;3.62;0.11;5.18
21-09-2020 01:30:00;0.19;2.55;0.11;3.74
21-09-2020 01:00:00;0.21;2.37;0.14;5.04
21-09-2020 00:30:00;0.2;3.11;0.11;3.93
21-09-2020 00:00:00;0.21;8.17;0.03;11.49
20-09-2020 23:30:00;0.24;8.79;0.13;10.47
20-09-2020 23:00:00;0.25;8.97;0.11;10.93
20-09-2020 22:30:00;0.23;6.79;0.03;8.57
20-09-2020 22:00:00;0.24;7.22;0.11;9.89
20-09-2020 21:30:00;0.23;7.27;0.05;10.38
20-09-2020 21:00:00;0.24;7.83;0.13;10.57
20-09-2020 20:30:00;0.23;7.99;0.11;10.73
20-09-2020 20:00:00;0.27;9.97;0.08;13.77
20-09-2020 19:30:00;0.28;21.69;0.03;30.97
20-09-2020 19:00:00;0.27;15.89;0.11;23.23
20-09-2020 18:30:00;0.31;24.5;0.21;38.16
20-09-2020 18:00:00;0.35;19.61;0.27;28.5
20-09-2020 17:30:00;0.26;17.3;0.3;22.7
20-09-2020 17:00:00;0.25;11.38;0.03;15.91
20-09-2020 16:30:00;0.26;8.95;0.11;12.76
20-09-2020 16:00:00;0.26;10.19;0.16;15.59
20-09-2020 15:30:00;0.26;8.87;0.11;13.74
20-09-2020 15:00:00;0.26;9.91;0.06;15.87
20-09-2020 14:30:00;0.24;7.52;0.06;12.81
20-09-2020 14:00:00;0.22;9.5;0.0;16.57
20-09-2020 13:30:00;0.24;7.34;0.03;12.51
20-09-2020 13:00:00;0.24;10.41;0.06;19.47
20-09-2020 12:30:00;0.22;7.41;0.05;13.5
20-09-2020 12:00:00;0.21;9.11;0.1;16.02
20-09-2020 11:30:00;0.21;7.84;0.06;12.25
20-09-2020 11:00:00;0.21;8.91;0.03;15.63
20-09-2020 10:30:00;0.22;10.22;0.03;17.76
20-09-2020 10:00:00;0.21;10.57;0.01;17.3
20-09-2020 09:30:00;0.2;7.04;0.09;10.8
20-09-2020 09:00:00;0.2;7.48;0.02;12.88
20-09-2020 08:30:00;0.21;6.85;0.05;11.03
20-09-2020 08:00:00;0.21;5.47;0.02;8.97
20-09-2020 07:30:00;0.2;6.05;0.01;9.02
20-09-2020 07:00:00;0.19;6.96;0.02;11.66
20-09-2020 06:30:00;0.2;5.3;0.05;7.4
20-09-2020 05:30:00;0.19;7.45;0.01;12.38
20-09-2020 05:00:00;0.2;9.81;0.05;16.18
20-09-2020 04:30:00;0.24;15.47;0.41;31.28
20-09-2020 04:00:00;0.21;8.74;0.06;12.39
20-09-2020 03:30:00;0.21;10.28;0.35;26.1
20-09-2020 03:00:00;0.21;6.53;0.27;12.92
20-09-2020 02:30:00;0.21;7.38;0.27;12.14
20-09-2020 01:30:00;0.22;11.9;0.06;21.31
20-09-2020 01:00:00;0.24;17.17;0.54;49.26
20-09-2020 00:30:00;0.28;13.98;0.09;30.76
20-09-2020 00:00:00;0.31;18.01;0.27;35.28
19-09-2020 23:30:00;0.27;13.5;0.09;29.65
19-09-2020 23:00:00;0.34;19.01;0.25;35.44
19-09-2020 22:30:00;0.33;33.78;0.73;76.96
19-09-2020 22:00:00;0.29;31.76;0.52;63.41
19-09-2020 21:30:00;0.26;23.2;0.52;59.29
19-09-2020 21:00:00;0.28;29.09;0.54;63.79
19-09-2020 20:30:00;0.4;39.35;0.46;78.17
19-09-2020 20:00:00;0.31;40.59;0.52;73.61
19-09-2020 19:30:00;0.77;44.3;0.84;88.96
19-09-2020 19:00:00;0.52;38.85;0.92;84.47
19-09-2020 18:30:00;0.4;37.63;0.3;72.78
19-09-2020 18:00:00;0.41;33.72;0.2;60.53
19-09-2020 17:30:00;0.27;14.67;0.07;20.43
19-09-2020 17:00:00;0.25;9.18;0.07;13.93
19-09-2020 16:30:00;0.26;11.73;0.04;17.22
19-09-2020 16:00:00;0.25;7.84;0.04;11.78
19-09-2020 15:30:00;0.24;9.97;0.07;15.62
19-09-2020 15:00:00;0.25;7.84;0.09;12.3
19-09-2020 14:30:00;0.26;6.09;0.04;9.66
19-09-2020 14:00:00;0.24;6.57;0.04;10.45
19-09-2020 13:30:00;0.24;7.3;0.01;11.91
19-09-2020 13:00:00;0.26;8.47;0.07;14.55
19-09-2020 12:30:00;0.26;8.46;0.04;14.71
19-09-2020 12:00:00;0.22;6.63;0.12;11.63
19-09-2020 11:30:00;0.24;8.73;0.09;16.4
19-09-2020 11:00:00;0.25;7.36;0.23;13.0
19-09-2020 10:30:00;0.26;9.22;0.07;16.66
19-09-2020 10:00:00;0.24;7.16;0.07;13.74
19-09-2020 09:30:00;0.22;7.99;0.04;13.05
19-09-2020 09:00:00;0.28;10.85;0.04;17.33
19-09-2020 08:30:00;0.24;7.36;0.04;11.92
19-09-2020 08:00:00;0.22;7.9;0.09;10.79
19-09-2020 07:30:00;0.25;6.7;0.14;9.41
19-09-2020 07:00:00;0.21;6.49;0.12;9.36
19-09-2020 06:30:00;0.2;5.77;0.17;9.15
19-09-2020 06:00:00;0.22;5.39;0.09;8.04
19-09-2020 05:30:00;0.21;4.95;0.14;6.94
19-09-2020 04:30:00;0.19;6.13;0.17;8.44
19-09-2020 04:00:00;0.2;4.2;0.14;4.97
19-09-2020 03:30:00;0.2;3.94;0.28;5.44
19-09-2020 03:00:00;0.19;3.0;0.17;4.17
19-09-2020 02:30:00;0.19;3.06;0.17;4.4
19-09-2020 02:00:00;0.19;3.09;0.11;4.15
19-09-2020 01:30:00;0.2;3.46;0.06;4.75
19-09-2020 01:00:00;0.2;3.5;0.14;4.84
19-09-2020 00:30:00;0.2;4.0;0.11;6.42
19-09-2020 00:00:00;0.2;5.4;0.11;8.59
18-09-2020 23:30:00;0.2;7.19;0.01;11.26
18-09-2020 23:00:00;0.21;5.01;0.01;7.52
18-09-2020 22:30:00;0.2;5.03;0.05;8.01
18-09-2020 22:00:00;0.2;6.21;0.15;10.76
18-09-2020 21:30:00;0.22;8.72;0.02;15.73
18-09-2020 21:00:00;0.21;10.83;0.07;19.45
18-09-2020 20:30:00;0.21;7.02;0.02;11.41
18-09-2020 20:00:00;0.21;7.94;0.01;12.52
18-09-2020 19:30:00;0.25;6.63;0.05;10.61
18-09-2020 19:00:00;0.22;7.58;0.02;11.88
18-09-2020 18:30:00;0.21;7.69;0.07;12.71
18-09-2020 18:00:00;0.22;8.49;0.05;14.03
18-09-2020 17:30:00;0.21;7.51;0.18;11.47
18-09-2020 17:00:00;0.2;5.58;0.06;9.2
18-09-2020 16:30:00;0.2;6.17;0.03;10.55
18-09-2020 16:00:00;0.2;6.28;0.07;11.1
18-09-2020 15:30:00;0.2;6.56;0.05;11.36
18-09-2020 15:00:00;0.2;6.23;0.01;11.15
18-09-2020 14:30:00;0.21;6.85;0.01;11.8
18-09-2020 14:00:00;0.2;6.67;0.07;11.69
18-09-2020 13:30:00;0.2;7.81;0.1;14.46
18-09-2020 13:00:00;0.2;6.86;0.07;14.55
18-09-2020 12:30:00;0.18;5.91;0.06;11.23
18-09-2020 12:00:00;0.2;8.07;0.0;15.06
18-09-2020 11:30:00;0.19;9.4;0.02;16.5
18-09-2020 11:00:00;0.18;7.16;0.08;12.48
18-09-2020 10:30:00;0.19;6.77;0.03;11.88
18-09-2020 10:00:00;0.16;9.73;0.05;17.19
18-09-2020 09:30:00;0.16;7.25;0.11;13.06
18-09-2020 09:00:00;0.16;6.3;0.06;11.56
18-09-2020 08:30:00;0.19;8.09;0.0;15.54
18-09-2020 08:00:00;0.19;10.5;0.11;18.54
18-09-2020 07:30:00;0.19;9.82;0.0;17.48
18-09-2020 07:00:00;0.19;10.6;0.03;18.36
18-09-2020 06:30:00;0.22;14.74;0.02;26.05
18-09-2020 06:00:00;0.18;12.14;0.0;21.27
18-09-2020 05:30:00;0.19;10.72;0.03;18.29
18-09-2020 05:00:00;0.19;10.44;0.05;23.33
18-09-2020 04:30:00;0.18;5.14;0.19;7.96
18-09-2020 03:30:00;0.18;3.57;0.16;4.87
18-09-2020 03:00:00;0.16;3.24;0.16;4.74
18-09-2020 02:30:00;0.18;3.4;0.16;5.06
18-09-2020 02:00:00;0.18;3.04;0.19;4.28
18-09-2020 01:30:00;0.16;3.01;0.19;4.49
18-09-2020 01:00:00;0.16;3.31;0.05;5.13
18-09-2020 00:30:00;0.18;3.33;0.13;4.7
18-09-2020 00:00:00;0.18;3.13;0.08;4.1
17-09-2020 23:30:00;0.16;5.0;0.21;7.68
17-09-2020 23:00:00;0.18;4.78;0.16;6.75
17-09-2020 22:30:00;0.18;6.65;0.08;9.18
17-09-2020 22:00:00;0.18;6.98;0.16;10.06
17-09-2020 21:30:00;0.16;7.46;0.26;11.26
17-09-2020 21:00:00;0.16;8.97;0.18;12.16
17-09-2020 20:30:00;0.19;27.35;0.16;32.65
17-09-2020 20:00:00;0.21;23.02;0.16;27.85
17-09-2020 19:30:00;0.25;22.82;0.06;31.08
17-09-2020 19:00:00;0.23;23.07;0.03;29.86
17-09-2020 18:30:00;0.22;16.83;0.22;22.34
17-09-2020 18:00:00;0.2;14.11;0.08;18.1
17-09-2020 17:30:00;0.19;16.87;0.03;22.07
